sample	height&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_gra:neo_mar	height&neo_bri:neo_oli:neo_pul	height&neo_oli:neo_pul	Ne&met_zeb	Ne&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	Ne&neo_gra:neo_mar	Ne&neo_mar	Ne&neo_gra	Ne&neo_bri:neo_oli:neo_pul	Ne&neo_bri	Ne&neo_oli:neo_pul	Ne&neo_oli	Ne&neo_pul	Ne&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&met_zeb&neo_bri	mig&met_zeb&neo_gra	mig&met_zeb&neo_mar	mig&met_zeb&neo_oli	mig&met_zeb&neo_pul	mig&met_zeb&neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_oli:neo_pul	mig&met_zeb&neo_gra:neo_mar	mig&met_zeb&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul&met_zeb	mig&neo_gra:neo_mar&met_zeb	mig&neo_gra:neo_mar&neo_bri:neo_oli:neo_pul	mig&neo_mar&met_zeb	mig&neo_mar&neo_bri	mig&neo_mar&neo_gra	mig&neo_mar&neo_oli	mig&neo_mar&neo_pul	mig&neo_mar&neo_oli:neo_pul	mig&neo_mar&neo_bri:neo_oli:neo_pul	mig&neo_gra&met_zeb	mig&neo_gra&neo_bri	mig&neo_gra&neo_mar	mig&neo_gra&neo_oli	mig&neo_gra&neo_pul	mig&neo_gra&neo_oli:neo_pul	mig&neo_gra&neo_bri:neo_oli:neo_pul	mig&neo_bri:neo_oli:neo_pul&met_zeb	mig&neo_bri:neo_oli:neo_pul&neo_gra	mig&neo_bri:neo_oli:neo_pul&neo_mar	mig&neo_bri:neo_oli:neo_pul&neo_gra:neo_mar	mig&neo_bri&met_zeb	mig&neo_bri&neo_gra	mig&neo_bri&neo_mar	mig&neo_bri&neo_oli	mig&neo_bri&neo_pul	mig&neo_bri&neo_oli:neo_pul	mig&neo_oli:neo_pul&met_zeb	mig&neo_oli:neo_pul&neo_bri	mig&neo_oli:neo_pul&neo_gra	mig&neo_oli:neo_pul&neo_mar	mig&neo_oli&met_zeb	mig&neo_oli&neo_bri	mig&neo_oli&neo_gra	mig&neo_oli&neo_mar	mig&neo_oli&neo_pul	mig&neo_pul&met_zeb	mig&neo_pul&neo_bri	mig&neo_pul&neo_gra	mig&neo_pul&neo_mar	mig&neo_pul&neo_oli	
544	9.19999704534737	1.93196910033781	1.3504732281894	1.18234304869442	0.602092111053231	1.40886379134038	1.12087344662611	3.81266900151451	1.34863275252933	1.48516246252022	2.19480118433029	2.1407598880878	1.57292307297683	1.32907243475474	3.22089437311901	2.64897549503632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0346707023961798	0	0	0	0	0	0.0979254561958593	0	0	0	0	0	0	
545	9.19999182962886	2.09144386336096	1.59320409022324	1.13859191313048	0.672778997606675	0.422168007123225	1.2823440541632	1.09458697269639	0.42536793137032	1.06690983116702	1.68836334858023	0.817519022951117	1.36459666253511	1.53029216249084	1.22865621043823	2.02050354938295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0209275672517365	0	0	0	0	0	0	0	0	0	0	0.214779132585177	0	0	0	0	0	0	
546	9.19998580586545	1.9640610803703	1.42952616957698	0.647101472872973	0.136608131725732	0.681868881100089	1.03234073504277	1.65206040138286	1.9163989289571	0.956446406815508	2.52845198048927	0.686960680906418	0.95569576269817	2.1253735780879	0.932785783812408	1.36704153516073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0884436296338478	0	0	0	0	1.49318786121744	0	0	0	0	0	0	
547	9.19995949003929	1.97675334806514	1.93568622766367	1.43185854380223	0.576945480051242	1.68612159239746	1.19958898365866	0.705132828458939	2.73971394778086	1.57830469749806	1.68817637168125	2.1288374566645	1.77846338450261	1.92170460074852	1.93911990872967	2.19190258737647	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0333385073004173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0144271550918751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024111968270044	0	0	0	
548	9.19994799927894	2.03595833169939	1.35209727569309	1.18905525281364	0.738810708659675	0.892323983883738	1.09097363537095	1.88675453858853	0.921771858101203	0.949958283390124	1.84064679427881	1.26140514584287	0.75190635599224	3.0929077250959	4.82255101862766	1.74321333552181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.159735786316203	0	0	0	0	0	0	
549	9.19995105928303	2.03296237235815	1.5575771405298	1.22281559368205	0.375422672892757	3.4171046904031	1.11420691525329	3.00419466937747	2.64386892739474	3.91416532734559	1.95678226133673	2.99568811486971	1.8010556578588	3.06847859862473	2.82933905526331	1.77229079285064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.241013679675622	0	0	0	0	0	0	
550	9.19994297385418	1.88645373970124	1.4591447473386	1.34400222510322	1.10127527224253	1.13091279198659	1.11751554496037	0.969495280880655	0.906215102981509	0.82371229869498	1.23136953225671	0.460772409941721	0.269017625011169	0.44136285102729	1.19778845739834	1.2933715769834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.311558581320165	0	0	0	0	0	0	0	0.133711139566002	0	0	0	0	0	0	
551	9.19999033548831	2.13022206153885	1.7501225372154	1.27233021033341	0.657797637204764	2.13631270960716	1.12159415335244	2.00700069514145	1.17254007789087	3.22832897210527	2.27288347933608	1.23539034651569	0.838413839994561	2.58704080237873	3.16313158838398	1.76504221392883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0891155306517931	0	0	0	0	0	0	0	0	0	0	
552	9.19992873125797	1.929153459621	1.64103846497157	1.4351304269225	0.159961539072361	1.38525246711747	1.20379253808142	1.52744256037753	1.00493133022077	0.434377227215332	1.6729899822718	1.861711143014	3.08758517991457	1.16643794712354	2.04271391760301	2.39932382026111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0155971441890542	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0322191608724439	0	0	0	0	0	0	0	0	0	0	
553	9.19992781805958	1.68795996817968	1.55719849098256	1.36380574024369	0.543519332131625	1.24224364463615	1.18631232617925	1.10451393008667	1.36037014146975	1.50074003757614	2.1294892649188	0.902634101849606	1.64286623340858	0.819393679883166	0.459489982760541	1.64760771689521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43208327191078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103077140521162	0	0	0.253595791324191	0	0	0	
554	9.19998574215942	1.74037203830804	1.03716424624659	0.899670229114873	0.50625429287714	1.78866510819267	0.959302395653734	1.92424127032427	1.07864791806545	1.34969526360549	1.85087701928793	2.76321978062078	0.898899532296329	2.08706936802638	1.67485264700927	1.29980401487529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
555	9.19995056879871	1.95346908755524	1.90691336994781	1.31169302377264	0.686996588691775	1.03279124593196	1.09966928672062	1.02695133698587	1.15857205585095	1.02255758151136	1.34427008466587	0.534796191475631	1.64856340815725	0.970694277612338	0.359301137218606	1.74268137913051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
556	9.19994773574778	1.71321806122297	1.35328436528604	1.20184490140589	0.796019879694021	2.94026646482812	1.15874105045983	2.75426608578334	1.56592145307517	3.9685980522631	1.36399837123345	0.503150789435871	1.82194913563717	0.909934360820424	1.84922341126581	1.48444986959642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104572301295292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00783937629294506	
557	9.19998430837604	1.33223542239198	1.29195315036825	1.07608416202445	0.0754508433601192	0.164505720060422	1.09214263569685	0.617970327728437	0.555183900957274	0.346215335461376	0.841302463171276	0.902277614056525	1.6261428873121	0.757344402970136	0.487501199179288	0.422162299596465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
558	9.19996830062403	1.66974019991941	1.15132504936878	0.774653918188191	0.522121710874704	1.12178622834888	1.11567953547281	1.69209574215346	1.1549949667042	0.805477598487836	1.89436966326236	1.3736707308525	0.772331668578927	1.69353163682809	0.59473979519721	1.16992916523178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
559	9.19992153090335	1.85745981141762	1.28598356747334	1.00817642118268	0.0793564318428227	3.61904344147845	1.09469851669046	2.66900467593641	2.921715077215	3.45081403300641	2.4521652545129	1.89949170454286	1.18090354901767	2.60054660571649	4.28906258517149	2.12081749492008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
560	9.19999787790474	1.77729420364326	1.50643567944985	0.889686011655744	0.388562901889195	0.96188636709042	1.19526285500541	1.31888775469524	1.55046516895868	1.12836499254338	2.41703725048572	1.62580698441059	1.5693478653147	1.42588484404143	0.941866643243375	1.68605251801736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
561	9.19997124326689	1.8687222583522	1.38260725142836	1.38026599402512	0.287240499264352	0.902853498104152	1.25897066484461	1.43655004617462	1.20915933685236	2.03561142161584	0.755986783356143	1.03875831807204	2.42487579293713	1.92331984322469	1.89821307384959	2.07949277805018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
562	9.19997030994409	1.72702531866725	1.37282897995238	0.991982365085821	0.0881997032070919	1.18975396454531	1.27251495038504	3.28870735110605	0.492134278140641	1.0106788286778	2.49568493015863	1.70717655163316	2.07481690138778	1.3524665620635	1.47531858704627	1.51531864108583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
563	9.19995422996286	1.63742394030378	1.32507949070642	1.29968040388784	0.494168465561631	1.03661541240604	1.22227085257586	0.880439998928933	0.568503806671361	1.2936859441531	0.589642990031395	1.37654517391264	1.11712319284654	2.50672472504412	0.335528598735902	1.03413920728704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0104677730211671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
564	9.19995247250436	1.72318063910489	1.66291425904045	1.13757891796421	0.0625125808678181	2.42508388303939	1.18509011611431	3.02624996221764	2.67903629084014	2.06161758928879	1.33099941711885	1.46920238896228	2.38896076290886	3.30900116802662	2.47038741875292	1.21413279229929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
565	9.19992152039711	1.43796687956756	1.34706213754483	1.06114338968312	0.214851217153808	1.33195391128524	1.05809538798625	0.736664950273877	0.997196077316587	0.310036660574366	1.5099261549536	0.641526376358169	1.76674202812597	1.85723073721823	1.10850578037709	0.511068064402341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
566	9.1999737222287	2.50084783762098	2.35583979226135	2.11175000569603	0.515602564920608	3.07716605345815	1.31542240995059	1.50759028921201	0.797040338889067	2.64878433189134	2.2251766984045	0.730800914169115	2.23292130177404	1.0685316964091	2.0216185910119	2.76225655720518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101068584406481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066497886971705	0	0	0.0998801478446173	0	0	0	
567	9.19995597276371	2.31303748699394	2.31048661944366	2.29479733532001	0.961367730618468	1.3937065545714	1.25998860091752	1.23618740025134	1.30788290721725	1.38762243897222	0.997028381513015	0.597445583808844	0.870820462867157	1.09305495695291	0.890161647736929	1.8809182174138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0233010428136016	0	0	0.12017667155318	0	0	0	
568	9.19993696447551	1.91442832481948	1.5249790802929	1.13340307142749	0.578243204229242	0.93425118779792	1.26187544846889	0.973853042946319	0.816570726976574	1.0426991262015	2.18670973644057	2.74927813428097	1.10405625447674	2.23614684812567	0.893827403929029	2.10522979709646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.168490648714736	0	0	0	0	0	0	
569	9.19993464453589	1.94693559314151	1.72349439725213	1.44472656331697	0.217859133004941	1.74533543121208	1.01150353805061	1.17999408241736	1.11325517291361	3.15191302166971	0.941328691412065	1.21184413358351	2.330167344148	1.07056764825935	1.95165248747438	1.34567216278576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0219904522697901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00134047233616	0	0	0	0	0	0	
570	9.19996654533048	1.95084689991867	1.14620066431845	1.10535733364714	0.57106373071487	2.36554551062262	1.11944226742754	2.55815947047821	1.66775141180084	1.4028872937322	1.36633775068104	2.22915513823238	1.95267938579376	2.13266220591316	3.06607303481379	1.44671494364206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.219778872373947	0	0	0	0.110619659798412	0	0	
571	9.19993209035505	1.95379817236921	1.48319864815726	1.10627680032297	0.427526411018752	1.75353292512918	1.02725896025648	1.96369720899289	0.967662536486579	1.97681629655771	1.79115979155013	1.23837312612228	1.13297761672329	1.69614888322244	2.53761792022977	1.74722913601823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31022430000006	0	0	0	0	0	0	
572	9.19993613748079	1.54295427774273	1.27009529996551	0.95262342777729	0.443748512514966	2.75481410281841	1.01872236710804	1.12025990356407	0.756610648081956	1.04936800973405	0.925800024460337	0.757712767804192	1.40002621618919	0.362258198705859	1.97643713117987	0.626611265356153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.230986237444929	0	0	0	0	0	0	
573	9.19994012366642	1.82208213475191	1.77705211650904	0.880302975536319	0.222209346064491	2.44091859676364	1.22426916189853	1.10825344656625	1.91178711651766	2.48211840400394	2.73238311208732	0.950171563761604	2.3109496145114	0.847899069297203	6.71647646247535	2.17298368681615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00706719996474623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0901336001506051	0	0	0	
574	9.19997675164312	1.74665711845729	1.2491088474961	1.20314384789371	0.859140159584528	1.35162906480562	1.08204307109656	1.76995576003448	1.65541187812679	3.54215551121215	2.09787944450667	2.15957807438954	2.03753315993257	3.85477283592591	1.90559506940349	1.74976819369676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
575	9.1999484198006	1.71642391343424	1.45121261182022	1.04349891071551	0.475552474640726	2.01781544100892	1.01525925164625	1.90409145207981	1.75327500243843	2.51134890339498	1.98093893020017	1.80254939661436	1.79304089077564	1.55458171111982	1.53621682318762	0.908955476567315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
576	9.19992751230442	1.82811083303779	1.41537633122381	1.2802876810359	0.318960157761496	1.16232035062134	1.02739737492304	0.931441644572721	0.898932361029597	1.44269257588948	1.35490800313439	1.43220835106787	1.84162735764308	1.89190997709106	1.94637758129819	1.45108409852958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
577	9.19997850725515	1.86353745458242	1.52652016131255	1.34722056962373	0.340153196094972	0.392949224749613	1.06679072959896	3.14074132367955	1.21526244392379	2.97784397723053	1.46658347380774	1.23720927979777	1.57203365661619	1.71309811787938	1.61967455580637	1.46411092586344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
578	9.19992404260208	1.93761507589233	1.90855058688861	1.35007674787978	0.715329710230836	0.916610316047106	1.41808442072143	2.95084537304912	1.46606939443375	0.996903324622484	2.6842814584486	1.14953188456456	1.00683212322594	1.90358047811934	1.70297836225396	2.27259126017359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
579	9.19997197709992	1.93348021256032	1.62292587056185	1.1624487263534	0.085578425003998	3.90459668791877	1.22065273502707	4.91439601246	2.53009909077311	1.52803386286418	2.60151408420037	3.05855927940555	4.91819641077139	2.41934652764669	8.57462595539079	2.69831033931334	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0470093538937247	0	0	0	0	0.0502010766006253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
580	9.19994311594045	1.74982784394459	1.47628266218254	1.35068871939844	0.62307685984121	3.19381371400214	1.45598346813432	1.43162932505588	0.595991681188858	3.95885936729067	1.01328937545149	1.88101770120209	1.36435659541897	3.05375433518568	1.43159024942162	1.34576452919896	0	0	0	0	0	0	0	0	0	0	0	0.0899536968337982	0	0	0	0	0	0	0	0	0.0279055123053487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17715469043798	0	0	0	0	0	0	
581	9.19995258983296	1.73975049388726	1.31229591031363	1.23486430088512	0.208721821760151	1.485790301924	1.3541089524426	1.31840225134891	0.503362605323687	1.26985335652855	1.37442798515292	1.08096067152375	2.4673695602809	1.25359540805103	0.738041008068523	1.22212225286697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.442491055160471	0	0	0	0	0	0	
582	9.19993735778314	1.66165196281985	1.43683653097928	1.03279405618985	0.571586507974124	0.491550805999632	0.849811164763552	0.489380961609583	1.38621179780744	0.670577750704878	1.02481165508582	1.02520993092644	0.410542509734745	0.399239242935592	0.412650310483905	0.391800234277068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99093453765146	0	0	0	0	0	0	0	0	0	0	0	0	0	0.260600578137566	0	0	0	0.0214472721810003	0	0	
583	9.19992469248975	1.60643428435642	1.22051261787825	0.762157399921541	0.526123358883475	1.18738067265264	0.740126733335457	0.934212434603869	0.83668251799914	0.658846978785857	1.31618017983789	1.91135397114016	0.928263475416615	2.29727229579694	2.10117192941176	0.426274919988179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143290633352931	0	0	0	0	0	0	0	0	0	0	0	0.452014164839106	0	0	0	0	0	0	
584	9.19997973201596	1.55795219744266	1.21501821731029	1.09736264657428	0.827830840737966	0.552730621681661	0.772006876285122	1.93050530092494	0.663896337460072	0.460974756650213	1.42873278058754	0.638610407870264	0.564999147047168	0.401486022333017	0.509473875545751	0.423145956610561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160692045576469	0	0	0	0	0	0	0	0	0	0	0	0.125150435111125	0	0	0	0	0	0	
585	9.19994011006875	1.52877515069572	1.49142971079897	1.19841504682758	0.467412553309391	1.17569343701766	0.878643796619139	0.725124102654321	1.3387750892988	0.32309596764893	1.8129572400069	0.710050771322561	1.12317238835193	1.36923910323996	1.22161696794425	0.546866345638919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
586	9.19997432484578	1.61268658585903	1.47727547735498	0.885813196052007	0.677452943722086	1.25148864186264	1.46383077524349	2.10278718445509	1.04103458732125	3.37334832340497	1.48947224559728	2.16233690454251	0.420374587768571	0.538398251224131	0.767796798450466	1.71546526051971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0498263111627179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
587	9.1999463206554	1.82268786537548	1.32731551418372	0.905149829129346	0.527128543918997	2.48022698933063	1.19515985225542	2.88313724676855	1.63729253713225	2.26279462676711	2.58136913512154	2.13406283051647	1.77385735022815	1.77483176066256	2.57940555396647	1.4852037682371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
588	9.19996221456385	1.69902247143179	1.6695988182797	1.07504211619427	0.75202187492816	1.22647941854576	1.04314161100934	1.29605558656021	2.39794663765689	0.728333656199063	1.6684035961937	2.249071828697	0.644429448987222	1.16082010544896	1.04363598807413	0.972593467832553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
589	9.19995060779838	1.6816626856326	1.42138194661856	1.01985263000811	0.532862871222049	2.47620664455408	1.38265091424109	1.3241077147126	1.41652950255113	1.87777971299522	1.594760896876	2.31336532081678	3.05925191567814	1.93035346018315	1.50228957956062	1.34443038667305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
590	9.19999342976925	1.75756843773305	1.1638190541369	1.14722245379041	0.557185439888766	2.10462806114399	1.12029519826969	2.38120460284888	4.64938325159679	0.488051410298449	1.79746227363199	0.785718499263927	1.39065093154785	1.21039135061598	1.41801521911764	0.990901750312136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
591	9.19992273146197	1.81891067303368	1.68375409124777	1.56324316359293	0.400572991104154	0.516042057849251	1.17329575220435	0.763236738417234	2.01961799913177	1.46126310603616	1.54136073257929	1.19556710248372	2.01305156541847	1.15605096470726	1.60203666636028	1.57245432113776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.392019691460375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.311476913358196	0	0	0	
592	9.19995973392798	2.06092820067378	1.47835850485403	1.0721668260852	0.557630616822061	1.14125145742532	1.10215184189713	2.87895154696422	2.53046798562943	1.20317660124114	3.25818442325126	0.888655176129299	0.669014178151329	0.400060700968491	0.922852302387603	1.87183330281845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.256317263925554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593	9.19998274492578	2.33616458264922	1.72633251810155	1.31426372648916	0.663867381925404	2.66239470954637	1.28976454693848	3.60893824580133	1.85076809192292	2.04782108120371	2.68231458854541	1.40708711110304	0.786562416875556	3.05541949976819	2.18704221236049	2.71281647654999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0354890682611142	0	0	0	0	0	0	
594	9.19993092340903	2.0396987005508	1.08949207350382	1.02362427879239	0.251444247396202	1.23944739072462	1.23160543387931	3.81852925570362	4.77714557180561	4.27272972565658	2.19736914068009	2.64569686666656	2.63059361582862	1.22952426642923	2.20812210575126	1.78889389469598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.435433909118771	0	0	0	0	0	0	
595	9.19998239379608	2.0007318027363	1.8333725186892	0.860007303612587	0.309238304410791	1.16211231320402	1.08298590066476	1.33402552644951	1.71021233485654	1.23043553161399	1.52878017895308	0.755592910942315	1.46568860064839	1.27928877146362	0.733362508569948	1.14581122727159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.713667476532453	0	0	0	0	0	0	
596	9.19991814402628	2.17263286182395	1.64263704958505	1.21575702221482	0.20196343806204	1.96604449340733	1.33191660889434	2.44214622481489	3.00518828041064	5.51671870746877	1.60141340808116	2.26142514759703	2.84026876794574	1.68515362934725	3.37904203086894	2.25284542397621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.465408420965513	0	0.0580540236788162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.241573104334424	0	0	0	0	0	0	
