sample	height&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_bri:neo_gra:neo_oli:neo_pul	height&neo_bri:neo_gra	height&neo_oli:neo_pul	Ne&met_zeb	Ne&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	Ne&neo_mar	Ne&neo_bri:neo_gra:neo_oli:neo_pul	Ne&neo_bri:neo_gra	Ne&neo_bri	Ne&neo_gra	Ne&neo_oli:neo_pul	Ne&neo_oli	Ne&neo_pul	Ne&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&met_zeb&neo_bri	mig&met_zeb&neo_gra	mig&met_zeb&neo_mar	mig&met_zeb&neo_oli	mig&met_zeb&neo_pul	mig&met_zeb&neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_gra	mig&met_zeb&neo_bri:neo_gra:neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul&met_zeb	mig&neo_mar&met_zeb	mig&neo_mar&neo_bri	mig&neo_mar&neo_gra	mig&neo_mar&neo_oli	mig&neo_mar&neo_pul	mig&neo_mar&neo_oli:neo_pul	mig&neo_mar&neo_bri:neo_gra	mig&neo_mar&neo_bri:neo_gra:neo_oli:neo_pul	mig&neo_bri:neo_gra:neo_oli:neo_pul&met_zeb	mig&neo_bri:neo_gra:neo_oli:neo_pul&neo_mar	mig&neo_bri:neo_gra&met_zeb	mig&neo_bri:neo_gra&neo_mar	mig&neo_bri:neo_gra&neo_oli:neo_pul	mig&neo_bri&met_zeb	mig&neo_bri&neo_gra	mig&neo_bri&neo_mar	mig&neo_bri&neo_oli	mig&neo_bri&neo_pul	mig&neo_bri&neo_oli:neo_pul	mig&neo_gra&met_zeb	mig&neo_gra&neo_bri	mig&neo_gra&neo_mar	mig&neo_gra&neo_oli	mig&neo_gra&neo_pul	mig&neo_gra&neo_oli:neo_pul	mig&neo_oli:neo_pul&met_zeb	mig&neo_oli:neo_pul&neo_bri	mig&neo_oli:neo_pul&neo_gra	mig&neo_oli:neo_pul&neo_mar	mig&neo_oli:neo_pul&neo_bri:neo_gra	mig&neo_oli&met_zeb	mig&neo_oli&neo_bri	mig&neo_oli&neo_gra	mig&neo_oli&neo_mar	mig&neo_oli&neo_pul	mig&neo_pul&met_zeb	mig&neo_pul&neo_bri	mig&neo_pul&neo_gra	mig&neo_pul&neo_mar	mig&neo_pul&neo_oli	
259	9.19997682011504	2.93132647113886	2.33086019509996	1.87036207314236	1.03698242160758	1.38597759075776	1.21299453099448	1.17743926893097	2.33430078083098	1.65604322859809	0.839523269149162	2.0510988250183	0.888676347065309	1.35147570516972	1.94506773107491	2.63580170728463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0371731752971679	0	0	0	0	0	0	0	0	0	0	0	0.0869616313504252	0	0	0.346841656649213	0	0	0	
260	9.19990326039917	2.50679286851839	1.51152460811769	1.41681885065073	0.452884261733437	0.768569383456057	0.761670642384016	0.555654823222805	2.75878219908271	0.810766260349098	1.55841618921217	0.881577851919974	1.33065298456764	0.877793357073522	0.993736607238688	1.74672955969915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0635318390617937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166542219557527	0	0	0.160605946450967	0	0	0	
261	9.19994384792004	2.4774023317035	1.22735611720307	1.07492382094282	0.804126101530064	0.558156916441611	0.878153416512575	0.576179261510079	1.7183309481551	1.31940373304523	1.36124705697708	3.16540982237289	1.02479296497841	0.645404552135242	0.400288116129771	1.39278063444693	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090768231522779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.145335920615572	0	0	0	0	0	0	0	0	0	0	0	0.110173781716269	0	0	0	0	0	0	
262	9.19992805385109	2.30691808999084	1.33498287657967	1.25042091458173	0.763292553470976	1.23880305894519	0.736880284801278	0.625383423960242	1.5264734504081	1.75739546118169	0.810303341208626	0.660617910600138	1.26351319442116	0.824422629906592	1.21579384422796	0.923668797666629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115973691056758	0	0	0.00277261078529708	0	0	0	0.0984495081812112	0	0	0	0	0	0	0	0	0	0	0	
263	9.1999034319678	1.94027168039018	1.7995460366321	1.65936184683637	0.418282488684457	1.19923375724257	1.1924392438417	0.992842924001896	0.944946861069242	3.14617908956413	1.6662053642686	1.09878901912037	1.65980125539869	1.38285377942342	2.18955682889219	1.1975408102722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0298922037450222	0	0	0	0	0	0	0	0	0	0.161444602505974	0	0	0	
264	9.19995408287856	2.43321767604045	2.38934465172715	1.82941941562295	0.600544846563301	2.13183632063079	1.15920272014766	3.49717228655881	1.16473188136978	1.38724080727643	1.13990063668312	2.87437762734678	1.03347660232583	0.946937641505845	1.34080952288047	2.17344957025872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.149526690410625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26218343124524	0	0	0	
265	9.19996007264397	2.12788264856142	1.62918492037091	1.60075100648478	0.23447120201502	1.47015691666903	1.28771097735269	3.25046926136831	2.67162018863798	1.66745112875423	1.31590629931794	2.60937125200564	1.67431555343095	1.16786544152493	1.05752993204563	2.50925055821146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.447148611355222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.679022283086408	0	0	0	
266	9.19995613049315	2.53237480668996	1.36270920342425	1.18730145881222	1.17663124795371	1.15796081531878	0.751185077732976	0.224517706583668	1.59313183502937	1.26095764914173	1.82945364312559	1.75361987792823	0.228398047028185	1.16696999253198	2.65840236377004	0.973882077567398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.319502697724065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
267	9.19991675468135	1.89211955228753	1.88305776238203	1.4048119072021	0.897520466238639	1.07699627253532	0.880519403830391	1.12243800811325	0.46130044369596	1.06087476086151	0.712067190968675	0.864906852398706	0.717542564661747	0.697978823728851	1.26004090212192	1.25133382909554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.253262404575916	0	0	0	
268	9.19995551728365	2.94247736310338	1.70606734414922	1.44096744234257	1.01821150356765	0.581450905693635	0.755740122384605	0.748325207821976	1.3475788479655	0.841769689421306	0.711776209087777	0.430337959227947	0.639417011757388	0.786618481464819	2.41664027944928	1.07951383050395	0	0	0	0	0	0	0	0	0	0	0	0	0.198483315076951	0	0.13057113732376	0	0.89419655639307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.191423061397334	0	0	0	
269	9.1999407084679	1.9502962841502	1.53141462373848	1.39431776031172	0.69505912663945	1.65027286890769	1.10717590942458	1.97932707937272	2.74549883897895	1.90918254226511	0.936962933010218	0.687816385299941	1.43439815072961	1.74196007466752	0.719884625514039	1.55785129060014	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0677298522531243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.246192988195028	0	0	0	
270	9.19990670945604	1.80205568630245	1.79509682101709	1.75888031804833	0.798438104161782	0.563121992329999	0.936233936666031	0.924937015870627	1.80403475301307	0.581083020589603	0.342200691335491	0.680644552389198	0.611393944277054	1.15673685888727	0.35771858260734	0.637696199713724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.216568285539149	0	0	0	
271	9.19993822129191	2.00889511060912	1.19005054254714	0.960574879262604	0.706358012538007	2.14980520655135	1.16245423682807	1.52411935903258	4.15867048599719	3.35781503041811	3.59474197367437	2.357854464195	1.14559765941615	4.25121802544322	1.2974616869357	1.36580952913162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
272	9.19997553304647	2.16622053629204	1.3469434176595	0.923399030285556	0.10192354255664	1.30313430305756	0.706251301076128	1.05740685009654	2.26575485945045	3.17919414878482	3.23683216378254	3.42901190713106	1.34108310968549	0.972932358195043	1.07078816275724	1.37157619841031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.175824451057594	0	0	0.256619744398746	0	0	0	0	0	0	0	0	0	0	0	0.737667823349168	0	0	0	0	0	0	
273	9.19994896938539	1.66899810005141	1.56447652946034	1.4939703427801	0.413353478851064	0.819516888129995	0.9352627150826	0.580264119896201	0.776642306509299	2.03720888171968	0.408087077549422	1.55061700963884	0.938043134576334	1.03110123319018	0.711869925242164	0.539165852946135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.408054612218704	0	0	0	
274	9.1999227486773	1.70546125979475	1.67125221912035	1.2833218742156	0.689438149165341	1.06974590321232	0.991205649380742	0.280495699195734	1.03929084008487	0.965526259050714	0.581167631653339	1.07048213415796	0.689644142688487	0.811462054216274	0.546999986198723	0.704681810620104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0179475350329526	0	0	0	0	0.307959786492831	0	0	0	
275	9.19999446271368	2.70819543037455	1.66497417247716	1.45359611575932	0.717193923912578	0.745800232845594	0.8733282606935	0.415606101673154	1.50457906986028	1.04865376072899	0.985609801960196	1.06746093434364	1.03174062845542	0.616032050653301	1.37422226629503	1.21677678100021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.445952691431799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100157086135993	0	0	0.294871817801028	0	0	0	
276	9.19991727127807	2.80958183738193	1.36349424406707	1.28367103541831	0.49662805233795	0.943516696947843	0.81138698981986	0.299387896342961	1.80146355358198	0.921833695000522	1.70957423697391	0.865685655793781	1.38945628656585	0.389495613723188	0.937696257090566	1.41623398119622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.297763574667289	0	0	0	0	0	0	0	0	0	0	0	0.0577778819911275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
277	9.19995478384103	1.78591789074562	1.42171964861802	1.21737026324321	0.931472912076657	0.350976970330134	1.07693983441809	0.295402197260826	1.26757513919382	1.09209036161694	0.87173342592114	0.79259044449213	0.469384044587725	0.698134120379004	1.66308440132066	1.30876958128472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029999257420262	0	0	0.225671558986402	0	0	0	
278	9.19993263188865	2.22212215177787	1.28461111489298	0.925160291486595	0.647457503772239	0.555814118143528	0.616418519536178	0.119778526969303	1.17589075228544	0.67426561475901	0.499096364825233	0.451455381790415	0.595720561799454	0.54153779890496	1.00769806420337	0.247555834919477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.354370237234975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0196777706684445	0	0	0.188052838402171	0	0	0.0425279405229473	
279	9.19995189692873	2.69566200678987	1.59466663410494	1.28956100080068	0.795939667060046	0.818387736681647	0.71450172674045	0.202556286735937	1.66913773008133	0.83946039597475	0.661105932460726	0.698377178319228	0.653896990834078	1.24037294503096	0.447033609613196	0.781696835174862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00126877478488021	0	0	0	0.300027088772191	0	0	0	0	0	0	0	0.0836799013338242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.482391045415587	0	0	0	
280	9.19990905292731	2.55326923144075	1.38020878551365	1.19306601323997	0.496957170273136	0.711722563475011	0.812365776170724	0.235011660043181	2.53461007014192	0.735403814009737	0.397160196472398	1.3488683147294	0.811408765391236	1.51080241418981	0.401423403865728	0.980906923800871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.278047424427023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.465809342179865	0	0	0	
281	9.19994427783992	2.57878311628603	1.35403364839759	1.32778558802195	0.929721827974413	0.671682590639177	0.729511671911917	0.229212822477877	2.3017114303153	0.76171220217768	0.518856753029394	0.263765963795968	0.286342921297245	0.343166167101818	0.287024140668201	0.554160136741539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.386050325995752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.232901260398056	0	0	0	
282	9.199957056546	1.91993592189923	1.33683490341605	1.14786750226564	0.484053056715611	1.25170016457401	1.06108151341824	1.08676305178304	2.19809466980315	2.05551226049666	0.693148120832922	2.59000374834537	1.08526775427674	1.23480289329064	2.95269823361304	1.22590454685667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.075386523523111	0	0	0	0	0.0966204334621045	0	0	0	0	0	0	0	0	0	0	0	0	0	
283	9.19997108401398	1.80306520823274	1.53607446962588	1.36225571766585	1.00349263409544	3.02712966615615	1.14764812121878	0.435258570344929	2.66187326300195	0.50836014930319	2.05383628108213	0.667513218225473	0.75293081777282	1.33194621153427	0.635032312944066	1.05650900657212	0	0	0	0	0	0	0	0	0	0	0	0	0.0600124286799201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239413611823074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284	9.19995624576047	1.89870546736817	1.85573596616563	1.50373124527719	0.648790841327405	1.59323508238045	1.08334953781395	1.12296503139453	0.63997662602121	1.70364211595413	0.564997706231372	0.615985579689598	1.30758831236277	0.395323964815326	0.416690195991254	1.26683833590393	0	0	0	0	0	0	0	0	0	0	0	0.00801716658923664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.366136931544213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285	9.19999399139671	2.35135193734678	1.17662708576788	1.12192034109328	0.817829729094563	0.404430355171287	0.66297771945245	0.237681698806398	1.57237276637521	0.346533470684955	0.360677361594079	0.255745591985196	0.542119153312881	0.353698212864153	0.34006775063315	0.548307291422061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.265635797141248	0	0	0	0	0	0	0	0	0	0	0	0	0.00254914652460172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
286	9.19996550090109	2.37978158238832	1.03411846066152	1.02873032472137	0.650511167920813	0.733454021682099	0.651273982852389	0.26534848009501	1.5531493874566	0.653275079692556	0.501070482440856	0.531822523956849	0.546841288379591	0.431400833909465	0.673987754226457	0.435318733783084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0335135462765367	0	0	0	0.16002718372509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
287	9.19991291177337	2.65608086179784	2.17999577860746	1.89015987300674	1.14704425636094	0.401095218267042	1.0027670877138	0.548726511869785	1.14370075229888	0.637675866617372	0.258816964421358	1.50253446547376	0.629122006611992	0.91706288639576	0.363553406992588	1.57189916278887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0583210940303983	0	0	0	0	0	0	0	0.00613958228148819	0	0	0	0	0	0.068997783038347	0	0	0	0	0	0	0.0692404629259106	0	0	0	0	0	0	0	0.317583779033168	0	0	0	
288	9.1999472768229	2.67747985612842	1.80214099708946	1.26474896172933	0.890522929644856	1.94680929735074	0.74372921105559	0.664075226853415	1.29701183635049	1.57076372293534	1.91497132773667	0.631587801450769	0.804803134877954	1.10484856770521	0.658302953847156	1.58827451479545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0961085841916485	0	0	0	0	0	0	0.0486055684845527	0	0	0	0	0.0660638329708606	0	0	0.203332369912538	0	0	0	
289	9.19993386980333	2.59833773569322	2.07613537629396	1.66616711798926	0.55976689697102	0.96954655509664	0.956483069421387	0.32892152927795	1.06354897633058	0.729044573250304	1.11653729985428	1.3683806675933	1.38670741948443	0.50436943012072	0.225735049080659	1.97087771200507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120558415412545	0	0	0	0	0	0	0.102164325696382	0.232219147601892	0	0	0	0	0	0	0.280518375552336	0	0	0	
290	9.1999231585927	2.23606377821943	2.10843645047454	1.55739164278301	1.00246476444438	2.47558756212708	1.18515380121137	1.54596959954337	2.14637475856945	2.7825737230711	0.871097338241263	2.19513918954101	1.1277023656921	3.46380714903532	0.94543259572843	2.18527687368345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.183340162418153	0	0	0	
291	9.19995914782337	2.7120595509696	1.27768640724204	1.27228599909564	0.508514589001524	0.705771217530102	0.733167124679876	0.338361416709322	1.36605112625724	0.434505145770375	1.04906240909702	1.34916533262141	1.14119432991299	0.553060295066298	0.789232400995429	0.632775321286755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.211063010859786	0	9.14498861990385	0	0	0	0	0	0	0	0	0	0.125871452828796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
292	9.19995252298733	2.52571357685502	1.20993786170781	1.16120003986591	0.561271471866543	1.77178423572075	0.818335316518352	0.457829562116556	1.39121872703759	1.23996422790085	0.745712001005468	1.5189300735024	0.683926158741926	0.790162797115429	1.08686283141236	1.2162979977294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3386449090942	0	0	0	0	0	0	0	0	0	0	0	0.0754458785896871	0	0	0	0	0	0	0	0	0	0	0	0.200734942398826	0	0	0	0	0	0	
293	9.19994600229078	2.42124039399462	1.25482693990616	1.19385728157025	0.101134574410301	1.24691410961396	0.862140230699691	0.402694828699593	1.76134378260653	0.902202852883591	0.646354530728019	0.785734751949327	2.83465992460225	2.36082843052352	0.841669744594102	1.81579250253783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148051630925538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
294	9.19995069412379	2.51797056846124	1.31405775625611	1.30691404509391	0.444837271148312	0.998465210169843	0.790712998530459	0.409961011352988	2.02589249394985	1.55045642462437	2.19920672420788	0.498910608984035	1.43825971489162	0.524902667624757	1.87568355952876	1.33178196432917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.243162479905672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
295	9.19995348733302	2.45322809113728	1.53406962441281	1.21525490886571	0.477714910089193	0.2904316077256	0.713032812485992	0.262222456899806	1.96706574684599	0.730376959038725	0.761505118502185	0.686979336325181	1.29444476969257	0.289342604313574	0.364399351719076	0.67682247696726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.304093543042898	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0198581475683637	0	0	0	0	0	0	0	0	0	0	0	0	0.397957076561802	0	0	0	
296	9.19997512211252	2.00448189828298	1.34331281520932	0.897424789264802	0.24560526634259	3.65853746161894	1.15339415877064	1.79082070187104	3.61775199199213	3.42102880129045	4.40128467547298	2.02876881787191	2.63829880085796	3.67954993375673	1.09161256129325	2.11586342830856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
297	9.19991415802886	1.64358939494122	1.35190995097784	0.926818891627179	0.484609489974243	1.14737802423869	1.22209426979824	0.551957672451458	1.50949240266009	1.99461250784493	0.730844260151961	0.596396129650858	1.54554931600598	0.975396745414695	1.40053344648336	0.913440194332642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
298	9.19998294289144	1.37195397635787	1.34117147879213	1.15248240466692	0.616863467241385	0.665227589894557	0.88949870049214	1.07627851898654	0.561742400647773	0.606346386507807	0.436612261060304	0.576970767893736	0.444323336410929	0.318308104008098	0.699763610460148	0.391504662600437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.388351531853547	0	0	0	
299	9.19995533330675	1.88149847848395	1.33925298295995	1.23570216857614	0.476522996684225	1.75057010839778	1.29805127671057	4.01509463789123	2.65563665295465	4.51132145253797	0.781135343923338	2.21338361942098	1.58241112542411	0.953578012421721	1.06332087726067	1.84666589931912	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0431447017664828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0186889724305492	0	0	0	0	0	0	0	0	0	0	0	0	
300	9.1999751698517	1.70915964346928	1.62592616877401	1.57155212816985	0.887189800272416	1.06173574900688	1.24851755939304	1.87654285875091	1.48618113523181	0.582028292204043	2.49277911205903	3.55497221642412	0.863817127728193	2.05941563101271	1.30996798393097	1.57603169041549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42107845592694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
301	9.19992780622994	1.9171166283304	1.42386571029908	1.29451669281309	0.558691368945656	1.34161004669253	1.30105517213113	1.46676314516707	2.23169363426876	1.90220554048579	1.36567697363264	1.46575063884005	1.03419009080168	1.78335629962832	1.08263429900189	2.1602894438519	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23595844694938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
302	9.19993980234343	1.94014075236599	1.08887646850652	0.786448668468075	0.616959782858213	1.04043166672363	0.835798416442106	0.369093682124791	2.88035600338442	0.981874662096493	0.58249511288687	0.827771422928649	0.706401120380413	0.568991959997797	0.457426391995816	0.648410413401099	0	0	0	0	0	0	0	0	0	0	0	0	0.0233348317575762	0	0	0	0	0	0	0	0	0	0	0	0	0.0265309134130232	0	0	0.29988264544531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151936704393033	0	0	0	0	0	0	
303	9.19999181375979	2.50479241126605	0.903170452777404	0.84695502346592	0.660052487997354	0.537379781078028	0.67542205536602	0.247072785275179	1.57045420388596	0.423676495494543	0.908885169380455	1.2638653869869	0.460285448267942	0.407081741011515	0.117035488239243	0.612085158301608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.295393235930038	0	0	0	0	0	0	0	0.151329948299699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
304	9.19994210653343	2.20257807288539	1.58861034294392	1.38513923306389	0.619434357138954	1.28983585533537	0.970758864215993	0.620398072483154	2.00523103325485	0.94198304996268	0.592674222341985	2.14593743723205	0.741693858422542	1.25553750042589	0.922945277139961	1.09856686069285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.266677826965499	0	0	0	
305	9.19995519004662	2.29372456072203	1.66735329933731	1.27355888200643	0.639163117822265	2.55252665390141	0.897723115854034	1.63244981458327	1.4192346198709	1.25198233534401	0.531931444626599	0.666261708792096	1.01216874755163	1.86170091527001	1.35469571401408	1.68750604526574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0315476226293668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.517832810276521	0	0	0	
306	9.19998836600795	1.6142882787117	1.4212011414318	1.19108340479459	0.656806782578706	1.3252811891656	0.868466646071905	0.889920003924872	1.19728001951761	0.843502095893593	0.507601926114648	0.411266420327887	0.864424261666488	0.970874652329234	0.888544914024689	0.330681601513635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.628768370803267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138662395611337	0	0	0	0	0	0	
307	9.19994501443445	1.60687414217945	1.59813223325713	1.37221075742477	0.828498492412941	0.297076703452479	0.73972047841691	0.430653200348553	0.268488229315077	0.536608541853301	0.508180536956161	0.55169196719421	0.868802865586592	0.246890793499401	0.334713969356699	0.159711834624389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.321510384744691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0127443069720714	0	0	0	0	0.0729613308988809	0	
308	9.19992314647501	1.81840248476385	1.57742306266817	1.11687617308947	0.159971961780231	1.22985778783734	1.05048808555799	2.6878689699374	1.56417358585142	1.92892730633246	0.722762502073345	2.90914279114478	2.24775318802236	1.19848526418505	1.73141223770056	2.26596745838734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.750751461536503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
