sample	height&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_bri:neo_gra:neo_oli:neo_pul	height&neo_bri:neo_oli:neo_pul	height&neo_oli:neo_pul	Ne&met_zeb	Ne&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	Ne&neo_bri:neo_gra:neo_oli:neo_pul	Ne&neo_gra	Ne&neo_bri:neo_oli:neo_pul	Ne&neo_bri	Ne&neo_oli:neo_pul	Ne&neo_oli	Ne&neo_pul	Ne&neo_mar	Ne&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&met_zeb&neo_bri	mig&met_zeb&neo_gra	mig&met_zeb&neo_mar	mig&met_zeb&neo_oli	mig&met_zeb&neo_pul	mig&met_zeb&neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_gra:neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul&met_zeb	mig&neo_bri:neo_gra:neo_oli:neo_pul&met_zeb	mig&neo_bri:neo_gra:neo_oli:neo_pul&neo_mar	mig&neo_gra&met_zeb	mig&neo_gra&neo_bri	mig&neo_gra&neo_mar	mig&neo_gra&neo_oli	mig&neo_gra&neo_pul	mig&neo_gra&neo_oli:neo_pul	mig&neo_gra&neo_bri:neo_oli:neo_pul	mig&neo_bri:neo_oli:neo_pul&met_zeb	mig&neo_bri:neo_oli:neo_pul&neo_gra	mig&neo_bri:neo_oli:neo_pul&neo_mar	mig&neo_bri&met_zeb	mig&neo_bri&neo_gra	mig&neo_bri&neo_mar	mig&neo_bri&neo_oli	mig&neo_bri&neo_pul	mig&neo_bri&neo_oli:neo_pul	mig&neo_oli:neo_pul&met_zeb	mig&neo_oli:neo_pul&neo_bri	mig&neo_oli:neo_pul&neo_gra	mig&neo_oli:neo_pul&neo_mar	mig&neo_oli&met_zeb	mig&neo_oli&neo_bri	mig&neo_oli&neo_gra	mig&neo_oli&neo_mar	mig&neo_oli&neo_pul	mig&neo_pul&met_zeb	mig&neo_pul&neo_bri	mig&neo_pul&neo_gra	mig&neo_pul&neo_mar	mig&neo_pul&neo_oli	mig&neo_mar&met_zeb	mig&neo_mar&neo_bri	mig&neo_mar&neo_gra	mig&neo_mar&neo_oli	mig&neo_mar&neo_pul	mig&neo_mar&neo_oli:neo_pul	mig&neo_mar&neo_bri:neo_oli:neo_pul	mig&neo_mar&neo_bri:neo_gra:neo_oli:neo_pul	
638	9.19990376178642	2.00321515461385	1.77694370408329	1.1628963297555	0.722844549899346	1.06468880882268	1.31502629653649	1.79932978929319	1.54140736235263	1.48964576397276	2.16964199744896	2.60345902736764	1.40141236383646	1.78291287565015	1.7721902144819	1.79056545359565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067232669802945	0	0	0	0	0	0	0	0.00557427037531043	0	0	0	0	0	0	
639	9.19994486388032	1.76422020822915	1.70883308422253	1.28084440669792	0.524845008620251	1.74834461840281	1.35833312960017	1.54704302049306	1.99119008915519	1.08251425708943	0.415882653354848	1.10968909127485	1.6736742229714	1.17942290247134	0.918102824506912	2.2633147305458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
640	9.19995745791534	1.58329914583131	1.37630524588708	0.890810867326691	0.266347904887226	3.06054391769193	1.11243464008182	2.31458142907082	2.60918263619859	4.2239814249229	1.87652773134615	1.15151495731349	2.09846759315233	2.72712697113694	1.59022502361023	1.18582044914615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
641	9.19990769969612	1.76982132871964	1.68744780124081	1.15281168543264	0.462754809430526	1.43548805268486	0.97773671389546	1.30023000332766	1.00704002037186	1.02729512023173	0.508781965085239	1.94202172408831	1.50095513763283	0.2189108459486	0.867919758648587	1.33717638963651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0416758052770513	0	0	0	0	0	0	0	0	0	0	
642	9.19995955812776	1.75621186838514	1.72636309607551	0.979331476361276	0.00418561988104067	1.10729182568702	0.966580853844298	1.36763427071108	0.671580309232163	2.33040925039224	0.669433086044945	2.30379190996898	2.20892768337968	0.778091213682629	0.458557327341996	1.15314989057868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.0497597665298	0	0	0	
643	9.19999033435961	1.62845458619702	1.57270178158924	1.13391020152795	0.520926178046019	1.42314120069042	1.17871181310993	0.684648152075343	1.07914993575165	1.51345865965538	0.800266682540126	1.76336377007773	0.936795094014268	1.7803809125321	1.10535990597971	0.965099819614061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117837299336152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
644	9.19998839528242	1.57977377692642	1.41977195220184	1.41708135935218	0.416270014305261	0.788375962638272	1.14238570426999	1.85619763410231	0.556670939089208	2.07701207120975	1.17539123853342	1.1147212955067	1.03740845128017	2.23375323050531	2.014626003171	1.43496386038598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.4851137138772	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236552345143162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
645	9.19995136451917	1.69552953270413	1.50613670536271	1.11060598984957	0.345735648612231	1.65089214200412	1.3122222388516	2.78040243179817	3.26085977607038	3.21315929032014	16.704001976771	2.38947421473809	2.99001579997761	5.68489736565141	3.69419288604387	2.21793558692574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
646	9.19997576532313	1.80925992441734	1.53925135249371	0.952980407276025	0.206538912525396	0.576083977291787	1.0954535382582	1.28051587244714	1.78186782688701	1.6872521564688	1.47273735864082	1.26334809514124	2.53343107318007	0.896446679748702	0.631052306262848	0.886418224947868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052907353752933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284177457793364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
647	9.19993204915681	2.35996978006612	1.96886470244643	1.47955924227227	0.531836123661368	1.15907562915263	1.1885546759282	1.91196119529848	1.36877630137648	1.55818405533294	1.19776702942474	2.18952689104233	0.507873973833603	0.598901546445494	1.21029108805257	1.57909655777664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0308545253476333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0222801236123184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
648	9.19992855003942	2.24079491471552	1.4464210509028	1.03387752873176	0.511449940150911	0.9088051608847	0.865219796274056	1.83048140787383	1.96246279503538	1.03962004143636	1.08293880944064	0.756232512484005	0.668770953308381	0.463286412480347	0.799597409046351	1.00896444257064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0962915852812438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0931838004928053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
649	9.1999295929751	2.16505956200911	1.29423548327374	0.749621374729605	0.306597555812349	0.768279474065344	0.841489613549805	1.97997765642046	1.02743492877039	2.73956283451775	0.864245838061351	1.97533538830549	1.83054757992801	1.64378510734726	1.20603975597128	1.36654684092083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0436514286128845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.246265090998878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
650	9.19995949825766	2.29830426926251	1.42078553059074	1.10547556383935	0.369043066719205	1.03321505502881	0.958242719087511	2.37248665564277	0.72454783953273	0.837574931557643	2.84612393444786	1.83043754732653	1.1072020932962	1.42589700090109	0.783193388397993	1.63710044696528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0421156681344199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.175320677626131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
651	9.19992988580094	2.18891702863616	1.85096793931144	1.33451957249982	0.519537722880192	0.646669889406763	1.29202046430769	1.31623663744657	1.30932273944224	1.24828857237248	3.35746196453471	2.52046382584415	1.43667804151429	1.1871085016352	1.11946680497525	1.72305429075407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.260492518802039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
652	9.19995432326105	2.23642967013087	2.11812790377429	1.66869704580909	0.722087809814699	0.517975337053058	1.33139073639397	1.0122774625059	1.10156683703466	1.17969901216743	0.512703023537055	0.965054336826165	0.785688635880598	0.787567524934977	1.43934279070669	1.63826401510582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.527902164158523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
653	9.199949734773	2.08590080176293	1.90634994872988	1.20477487449664	0.95646585821262	2.00555791512459	0.98760523933049	1.20377335807124	0.960607744957305	1.35705934323513	3.02974739858215	1.09928773882516	4.92666395377352	2.88380673903635	2.69284543623161	1.50537679454878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110226440727549	0	0	0	0	0	0	0	0	0	0.0229059590325634	0	0	0	0	
654	9.19997579237958	2.09214818898817	1.86231449994885	1.63882919755459	0.4472411566964	1.00638256407083	1.25978166250293	1.24608448090994	0.677016545022053	1.74726565222614	2.00543225935446	1.2462612552619	0.76441162143791	1.31107673281703	1.00246141999049	2.00928317939557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0245143285450568	0	0	0	0.283819988617421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
655	9.19992266206428	1.6039817855995	1.3674914643118	0.822317246919	0.187832545538384	1.08968349948987	1.00562391218516	2.43501398586009	2.16678132048834	1.88338303650477	1.05635558564379	2.52370199464003	1.9395080674256	1.20938362780703	1.27097181089347	0.765178213525717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
656	9.19993102385191	2.09268286237344	1.84344103584957	1.5013821717585	0.0133150652554807	0.961419106035544	1.1379007736201	1.40055390741439	0.659717432499973	1.29650696371926	1.3546450731303	2.06103235899392	1.18194309599483	1.60119279868275	0.852761166964819	1.43363952262741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102523479116925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.47212648713258	0	0	0	0	
657	9.19993357273705	1.88949377424753	1.41112354204069	0.936229820516166	0.37240377624956	1.43911928074991	1.09478999245724	4.37737917559369	0.163975810865535	2.15844499066371	1.82367674995844	2.53894733803514	0.885944680183163	0.878758409679245	1.96565118853971	1.69315997366908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.260194973148688	0	0	0	0.0711191182346323	0	0	0	0	
658	9.19999044074516	1.83512131837841	1.24223688710101	0.855448928095035	0.0993836834998179	1.8979898078161	1.09649749601834	2.90939650733503	2.68024192836559	1.41194519195429	2.18172700745906	2.45235826250549	1.1016574678872	0.713916899439043	2.85272382069298	1.52176662664275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.480931035888926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
659	9.19996621481936	1.5954720047845	1.46085306126435	0.75098870544386	0.314047660516271	1.09938265073857	1.04135499203529	2.18006642751998	1.36530214152861	1.03229442205283	1.64993221538698	1.32023041650087	1.50568126130976	0.608880950905539	0.221895646189503	0.434859927053835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
660	9.19991140092388	2.01084987464463	1.64744805928936	1.10714079294801	0.0927153274173552	1.71836182553687	0.959402417926257	3.89035674081848	1.10126298065682	1.56298126879817	1.52743558295015	1.85881473793349	3.0521347760571	1.9166515038905	1.38213880441532	1.2181538062253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106312946736805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
661	9.19993206903042	1.67995358615721	1.65463038261291	1.09631174339394	0.854144297365686	2.27251651210549	0.977431286644038	0.663415538099903	0.687266900045747	1.11061907922752	0.892453757446609	0.642833424261045	1.11634615420722	1.41774520932971	1.47979537190513	0.987011971106808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
662	9.19992809627133	2.09760499341503	1.97754563985133	1.41430097751	0.557921777617567	2.63907264266432	1.04833668781303	3.58353034514702	2.52507893456062	1.45168858156472	1.15228672272723	1.02735195732904	1.06769957823624	1.96495046832267	6.13457799826796	1.84497235460489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.207249848191813	0	0	0	0	0	0	0	0	0	0	0	0	0.150739821026019	0	
663	9.1999526117507	2.1144706021328	1.28760390158571	1.07821954368112	0.152371912096642	1.1949926317448	1.11759343027229	1.85058884662601	1.10802980975824	1.7204636776458	1.03510700519777	1.35686396635957	1.39712885343053	2.30266914974102	1.26732001939434	1.72338917929998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.218883888305706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22834521950482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
664	9.19997022971705	2.09440209707815	1.8608737956297	1.29124684032214	0.94759993122758	0.981941899418132	0.898229039306605	1.25444462393537	1.30107735742039	1.27472167048568	0.774152828286382	0.540320457774016	1.01079005942018	1.3774559100145	0.611138763422456	1.23887188285978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0840336848507324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
665	9.19995458206381	1.91041868988597	1.80968955270481	1.45532030645177	0.206344482274276	2.14301712038233	1.20646398939756	3.52121450369893	1.81539087219709	2.46300645703334	1.51670468901213	2.1244399588445	2.34066051959289	2.63102452225542	1.62585271454637	2.76049813885589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
666	9.19993294023669	2.45922120375028	1.77637881647212	1.25074195985211	0.707642929159303	1.04722998559756	0.933419177367979	1.24835344070146	1.70342936212568	2.22035297327225	0.641686997598222	0.539086353165109	1.57608515295338	1.68501835405198	2.45626220974763	1.22698391659174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.252308395944885	0	0	0	0	0	0	0	0	0.416174551465191	0	0	
667	9.19994988022717	2.6619745086834	2.3226438518335	1.43036178780326	0.0586350095967378	2.83467985742627	0.888406886914543	1.52267211014717	1.71934808966844	2.0018504084763	1.76418274479814	2.30906301636065	1.02723216143222	1.71298059308869	0.493062931176417	1.66714669984131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0616593376845106	0	1.14972765571828	0	0	0	
668	9.19999332620035	2.43554046159774	1.51386553932477	0.955420001668734	0.0923303294269358	0.955119515636673	1.13998015208322	2.73315978787988	1.17081884927178	1.44346953869787	3.52866934506661	2.24823740431231	1.16984285995643	1.00053418363542	1.62173271425041	1.50381866090994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00526795287503474	0	0	0	0	0	0	0	0	0	0	0	0	0.184957567400389	0	2.06279732579248	0	0	0	
669	9.19990513094939	2.02222638441673	1.66881859597479	1.38338076967635	0.407522336482491	0.961932604708368	1.21101821734576	0.940591707160299	0.731882231236793	1.03294986415765	2.69084053795497	1.91786637230676	1.16860597015046	0.381242623249893	1.46208229662282	1.52194808218522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0949584143072837	0.419055538571262	0	0	0	0	
670	9.19994123881077	2.07714652372545	1.66167587610739	1.3100575544002	0.679398065612645	1.00460494190641	0.989455601711128	1.18950402170625	0.476539975329656	1.23855195022872	1.65437945285732	0.87966313053792	2.01810695149751	0.454526167089666	0.560455263249141	1.27752474520627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.247299796693311	0	0	0	0	0	0	0	0	0	0	0	0	0.0340902689291992	0	0	0	0	0.0753856658197971	
671	9.1999608936556	2.00135359269553	1.20346871392687	0.94545927358397	0.414330071252749	0.597381703071429	0.652371883167495	1.97062318936177	0.73840458034836	1.12354600540109	1.09438709815543	0.864431526044651	1.05975753269295	0.23589799052897	0.486804269709378	0.320576342878608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31435859968875	0	0	0.377289739332833	0	0	
672	9.19998821724523	1.86526195567999	1.57103259579663	1.14375176496496	0.625266425884802	2.18482088960088	1.25303886398636	1.86135535021852	1.38089958207568	1.57130585136859	3.9648304329608	1.48734803088218	2.27017852263835	1.11399334068688	1.16393652073594	1.43163250111766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
673	9.19990061426674	2.15691424314812	1.60859535207815	1.07262232513787	0.736002315709717	1.25012894534583	1.13476450093358	1.26344155664272	1.76341481327277	1.59411854727848	0.884199348200457	0.496865145393244	1.02115983841534	0.531461387542455	1.42623395229811	2.65227533796468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233440659353555	0	0	0	0	0	0	0	0	0.0802205828779046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
674	9.19993974646095	1.90811051166417	1.78953719384786	1.19833930213593	0.180906090385614	0.764019494381349	1.00852051051927	1.37242270863025	0.572422440132725	1.79477250053709	1.67367000004486	1.86493361409722	0.571225725745499	0.699891582734845	1.19606397970887	0.688880374375129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0527997812977933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0412554650724608	0	0	0	0	0	0	0	0	0	
675	9.19996958504328	1.78024170121753	1.45802281777769	1.22548488563785	0.652381259614643	5.718640676345	1.34263354170683	1.64234740554012	0.908159395799932	1.98663957015036	1.93065090126036	2.24615755562053	0.868605927667893	3.00141011285498	3.0286524994574	1.53680345954107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
676	9.19991242570475	1.945857932351	1.90255355777904	1.28560560302551	0.373199810334222	0.735046330894203	1.32485054027177	1.04276552971481	2.64058282207258	1.52215583118505	1.39729751417239	3.13502810166642	1.03893701599652	0.681122848057155	2.32658923736248	1.7800439234871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0364969941809037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
677	9.19990703893777	2.13460119244245	1.98251327954065	1.52891609423748	0.849141549044599	4.76047608618358	1.0787779752709	8.61512901345177	1.99558061114215	2.12938977659063	6.2147999345408	1.64236700119353	3.01814234333045	4.10628235850665	1.52037394491641	2.1170066460584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
678	9.19990067561726	1.9223417845822	1.69586544368101	1.44962487864901	0.303118406627559	1.54760231747775	1.14132219574397	1.99596448634604	1.08067980189768	0.78940720633713	0.92621391159749	1.58486007891267	1.2173674750402	1.20746921472206	1.19227754267673	2.02440298411364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
679	9.19999629981127	1.94955125516591	1.86980686209371	1.67267883231042	0.733629024795605	1.45825763711355	1.11688412404387	0.83326977260569	0.723555744487266	0.746527394560738	1.08797821024239	1.60580903226588	0.647932186037116	0.830463430060916	1.34696936386401	2.2017326275895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0226139740981338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
680	9.19995837788474	1.80243102095211	1.22814018606272	0.958722261273543	0.589179402882603	0.835174506673518	1.14625680399184	4.53268028713584	0.725085943471868	0.771904177148304	1.66070248158328	1.10554091171715	1.73042859379748	0.972589263361791	0.498308202900209	1.01324076389875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.847136297130982	0	
681	9.19992674124376	2.10756835903086	2.10387174621928	0.463270851684433	0.00837240599746277	1.62740836109657	1.54666643761071	4.50405146721919	3.22166261273943	3.59306804877243	1.0702680756262	2.32296819030341	2.05483190749356	3.08945085844515	0.97049872796122	3.48047512846622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
682	9.19991283586261	1.95461804235209	1.48850866217265	1.31550341191778	0.63304501276629	1.96041953274113	1.05130633390806	3.15835665521464	3.15404616238381	1.18013815061281	3.35259760518191	1.06452357677679	1.93309881162062	0.661265566423992	2.6657307797807	1.7578515779734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
683	9.19990708552344	1.72289639951987	1.50602465633703	1.20841324674807	0.812628120352001	0.796196624780923	1.24925763030083	1.92350504091563	0.683543043122085	1.33059298255003	0.427399157307888	1.19561522444398	1.06562957909151	0.441823698385569	0.436405312824649	2.0980809353421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
684	9.19998765459342	2.18439030550056	2.09819630499493	1.70383058887963	0.811858880680241	0.626569029560481	1.32591929345254	2.72655486822882	1.53538167702003	1.7053587278876	3.53081986263737	2.11123136801054	1.0231244581897	0.593277023759666	1.10455725669509	1.9831238221262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031110786398155	0	0	0	0	0	0	0	0	0	0	0.0409103847921292	0	0	0.11153833723711	0	0	0	0	0	0	0	0	0	0	0	
685	9.199980391918	1.60199389143332	1.59597277334679	1.25489848598127	0.77566007410636	1.10956677977719	1.0859528422118	0.905524439262771	0.785941095564852	0.939467997385099	1.04050443672296	0.991046205003232	0.549822237262177	0.743573773552546	1.14297580718056	0.957953380183687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
686	9.19999166609458	2.14746883024839	1.78609249925325	1.13543806930676	0.808784692601637	2.30078511120835	1.23536399550981	2.66133874452603	0.859341813359055	1.77993103837394	1.35054137218213	1.46432706785909	1.28077338985833	2.56289345992816	0.883197810498745	2.91561790193405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
687	9.1999198460449	1.57511660578946	1.4680779865212	1.08376661537695	0.431516005465385	0.952675250210577	0.924960115329145	1.61493332423242	0.855577774985263	0.744851612885377	0.595264837004337	1.14036319388372	0.403531223431374	0.510031546291082	0.306494005300554	0.685461646918989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.349736538711729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
688	9.1999484485874	2.26904267859233	1.4595941084108	1.1713760706791	0.104503909125233	2.09196438367017	1.29131270023959	2.50325193279253	2.89942228534999	2.03206651935905	1.9950738011494	3.6926780345105	2.0670807844323	3.19275165758289	1.81883425145306	2.34059647054808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
689	9.19992796938051	2.15139939303996	1.45474355500494	0.958327147681937	0.193172547323679	2.56372266121473	1.25240601428273	2.05145607800761	0.85549779561102	3.40821260911846	3.74200126575047	1.52877350185019	1.20436691433769	1.78513770197678	2.42530966509946	2.7300768835419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0828778052999601	0	0	0	0	0	
690	9.19991318458437	2.19320197372673	1.4035960096072	0.714297459717547	0.630152080864207	0.735600981740857	0.895093895674032	3.43189833553417	0.376037932950241	1.78376650529972	0.696752619898195	0.397984141965324	0.674829784090504	2.94282566501096	0.542590454478971	1.28773680263524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0454677547333168	0	0	0	0	0	0	0	0	0.0678665858146056	0	0	0	0	0	
