sample	height&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_gra:neo_mar	height&neo_bri:neo_oli:neo_pul	height&neo_oli:neo_pul	Ne&met_zeb	Ne&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	Ne&neo_gra:neo_mar	Ne&neo_mar	Ne&neo_gra	Ne&neo_bri:neo_oli:neo_pul	Ne&neo_bri	Ne&neo_oli:neo_pul	Ne&neo_oli	Ne&neo_pul	Ne&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&met_zeb&neo_bri	mig&met_zeb&neo_gra	mig&met_zeb&neo_mar	mig&met_zeb&neo_oli	mig&met_zeb&neo_pul	mig&met_zeb&neo_oli:neo_pul	mig&met_zeb&neo_gra:neo_mar	mig&met_zeb&neo_bri:neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul&met_zeb	mig&neo_gra:neo_mar&met_zeb	mig&neo_gra:neo_mar&neo_bri	mig&neo_gra:neo_mar&neo_oli:neo_pul	mig&neo_gra:neo_mar&neo_bri:neo_oli:neo_pul	mig&neo_mar&met_zeb	mig&neo_mar&neo_bri	mig&neo_mar&neo_gra	mig&neo_mar&neo_oli	mig&neo_mar&neo_pul	mig&neo_mar&neo_oli:neo_pul	mig&neo_gra&met_zeb	mig&neo_gra&neo_bri	mig&neo_gra&neo_mar	mig&neo_gra&neo_oli	mig&neo_gra&neo_pul	mig&neo_gra&neo_oli:neo_pul	mig&neo_bri:neo_oli:neo_pul&met_zeb	mig&neo_bri:neo_oli:neo_pul&neo_gra:neo_mar	mig&neo_bri&met_zeb	mig&neo_bri&neo_gra	mig&neo_bri&neo_mar	mig&neo_bri&neo_oli	mig&neo_bri&neo_pul	mig&neo_bri&neo_oli:neo_pul	mig&neo_bri&neo_gra:neo_mar	mig&neo_oli:neo_pul&met_zeb	mig&neo_oli:neo_pul&neo_bri	mig&neo_oli:neo_pul&neo_gra	mig&neo_oli:neo_pul&neo_mar	mig&neo_oli:neo_pul&neo_gra:neo_mar	mig&neo_oli&met_zeb	mig&neo_oli&neo_bri	mig&neo_oli&neo_gra	mig&neo_oli&neo_mar	mig&neo_oli&neo_pul	mig&neo_pul&met_zeb	mig&neo_pul&neo_bri	mig&neo_pul&neo_gra	mig&neo_pul&neo_mar	mig&neo_pul&neo_oli	
31	9.1999568206643	1.88430584959389	0.932851228261682	1.425542393476	0.63112344458827	3.59981208183251	0.929661094757726	2.51745445551797	1.69709572800861	6.24096873910825	1.25617399313253	1.51284848788165	1.26455149253132	2.26864531360466	1.4733025186828	1.48855473092672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0482403971938345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32	9.19991701766851	1.68957032056054	1.25001619783475	1.58207437372132	0.766146491106107	0.590301540335118	1.15393282318652	1.95629146198034	0.689952906924762	1.23119456546357	1.37144903967306	0.409621761602563	0.855606951120256	0.778376178611545	0.746721768756456	1.04361463710617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.409728345219169	0	0	0	
33	9.19993442358281	1.64328075776575	1.43297501697601	1.43650511202805	0.371593089578319	3.33264242035293	1.18624294007893	1.07746039426395	3.70685634849964	1.38723159691905	2.34542206549279	2.16077885608888	1.28688202986175	2.60201665487532	1.92620847984953	2.06012970844598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0061666760456121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34	9.19998252258414	1.53533486968643	0.820287521874879	1.12550843038838	0.35969451832529	2.1764435157693	1.11560147388034	4.12717734207014	1.03958631616243	2.07185606122719	1.45302259377009	1.59083980578671	1.50861796161748	0.659365861776169	2.3869221254402	0.650059458555972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0191946934678768	0	0	0	0	0	0	
35	9.19996846872531	1.73952605822299	1.42938642097506	1.45482230746112	0.305441280505278	1.85201904866042	1.16334201295907	1.53655585832848	1.07302555880729	1.82752752367608	0.975003712415929	3.44310161103365	1.52471744692026	1.89475373179213	0.546503991639143	1.74093753913436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23268392845118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49374285014251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
36	9.19998296923271	1.70074765186571	1.24065783844316	1.25084900450112	0.143949888328304	0.973702281352382	1.08998873679808	2.35038504758243	0.870074365980214	1.00463378958634	0.829370479476786	2.03183415194859	2.80046962290383	1.19764712668681	0.782167320012697	1.37663677564111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.753513885492921	0	0	0	0	0	0	
37	9.19997992357812	1.87398594289324	1.09373712977922	1.51634128054482	0.185125723158462	2.29675283293012	1.19771983439468	2.42712602505283	2.77772447452079	2.77056884874699	1.61804234755676	1.51810334204369	1.61640840592617	2.69832768760094	5.59843260597224	1.57280312668098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0550267315366395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.568906347255378	0	0	0	
38	9.19996812171359	1.75203894771161	0.888341772676188	1.64552738247814	0.389015507426204	1.32521722763162	0.884443787173986	4.36725423620176	1.74632302010873	1.0343526636078	0.765145492032079	1.07689715186587	1.16832832670778	0.771707274713578	2.0098946616311	1.29768121159901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.174506967150967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
39	9.19996974825669	1.61819766847669	0.942592068814458	1.08344500902228	0.2181944995698	1.14709269203568	1.0898043820928	2.02524012795039	0.59045306976356	1.31558306972856	3.84716513158383	1.09786072520927	1.52211942247066	0.991258816538285	1.45843572123308	0.675049166390245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.180370143021994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40	9.19998722859756	2.02198814102324	1.38053630582005	1.43687205517695	0.536499815802075	1.35463528339769	1.42283130629472	4.15450337721388	1.5743968205183	2.82568433437341	2.3349267038895	1.91661066891863	1.64882107016694	1.5690042405855	1.50501883693251	1.66874435477774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.180276134246226	0	0	0	0	0	0	
41	9.19993147239206	1.95939978373013	0.308013651801137	0.771287468455678	0.134410909276976	5.38744766490331	1.20626452668226	3.35841215818011	2.1072337521923	1.12062335792927	3.35417577286328	1.36521690601363	5.4665944983353	3.06394130541906	1.95341931894909	2.47497289031514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128453795166096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42	9.1999939175356	1.86913851755107	1.55164252888267	1.66460742222037	1.01643468814736	1.08264691886855	1.08205463203639	1.04459559720167	1.27589686746281	0.412946345494336	0.829888653902542	1.04067670196702	0.672130554229466	3.20901954016829	0.674567255321499	1.69889319281496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.157731359240889	0	0	0.20880598856834	0	0	0	
43	9.19999562967811	2.34446309638887	1.72867813691973	2.07386843860835	0.415950828710276	2.49068489908761	1.11052309714573	4.09721408770837	1.82996400614804	4.30362090619603	3.14004158250141	2.45569121313564	2.2319439415557	3.20589335789673	2.31489994007073	2.15804144203259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.181702594454551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44	9.19993355664223	2.33440850030632	0.87895820543981	1.89922118546468	0.679151566547497	1.81569126244051	1.27559512728298	3.05622945771997	1.93846336804982	1.91721523086424	1.17342936662748	3.42419050529815	0.845924798590697	0.405045729256759	1.34952586680939	2.37942531548311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.161616109055217	0	0	0	0	0	0	0	0	0	0.428005400205507	0	0	0	0	0	0	0	
45	9.19999437486691	2.06778305282805	1.27452623726595	1.28390503553618	0.65224329532395	4.08103185357221	1.31556537933624	4.37575308175816	2.99643487931728	2.87231393853391	1.59669192804619	2.71647888669919	2.578945249502	2.57629647320661	2.09576001953753	2.31486962552377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0234303199483112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46	9.19991468376961	2.06630021610872	0.793830253555877	1.06402036225226	0.232436872308589	1.93578171055838	1.25816790498144	6.19848502991149	1.32642077730343	2.78012125827448	2.55775090516973	1.97702861150391	1.66809716915506	6.04608306610982	3.50414307778962	1.55558938900527	0	0	0	0	0	0	0	0	0	0	0	0.243442242374841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47	9.19991114738565	1.74532983620877	1.18172594146621	1.42482752392871	0.0730396050480522	4.15170965120605	1.10782201249765	2.23333974851746	1.06601203938403	1.22294280150232	1.01681329565835	1.9952477138334	2.24593772032529	2.05771645017866	3.4967985093021	1.4464994393508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48	9.19995360913066	1.93266447603528	1.1712665306768	1.2587480856428	0.37377430489444	1.4127134969459	0.995518364251322	5.38704886996659	2.39671451780542	1.18170929624321	2.85746816346177	2.3621178110895	1.54440353485239	2.41542797311073	2.27858207572288	1.54429107035188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49	9.19995049406308	2.25036288458996	0.951694945025955	0.989553543994164	0.580387602989751	0.822655982539692	1.07791706495871	3.18056361757953	6.47036528535673	8.66184517199816	1.97133685259524	2.38079044139756	5.53543185467748	4.87696265787073	1.12202597005718	1.5254839314205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206132713324382	0	0	0	0	0	0	0	0	0	0	0	0.21679038804191	0.0165463946862712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0423768104921532	0	0	
50	9.19998649146932	2.11658718389234	1.56727985330385	1.74889651143618	0.887470805877028	1.21651266561749	1.0201409593235	4.36854185406047	1.54404559563871	1.73614461367545	1.81335975654258	1.53541700913699	1.8566656065762	2.02273110707917	1.92046440649582	1.78913135515359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0843364236938398	0	0	0	
51	9.19990200368003	1.65136057297202	1.03154950416814	1.0490917739789	0.400295376094461	2.1281536533781	1.54532108621606	5.84123199231782	3.7152529185583	6.71130222855384	1.5638060543349	3.48208685334636	2.74250349459863	2.32373757375654	2.02237038457382	1.78402443750695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.205523340371436	0	0	0	0	0	0	0	0	
52	9.19997575089039	1.8407576829598	1.58251335988302	1.64213181534043	0.782553574203087	1.72656272744031	1.25065910519079	2.67951862872115	0.906530198214112	0.788902981082482	0.489340821135649	1.22612013849372	1.68670147596405	0.772538280482673	0.978785139338331	1.40595066324965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0210876956289965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
53	9.19995219101455	1.75174549345116	1.07008099411009	1.2279128391982	0.845947455975672	2.24386684973445	1.21618373463261	2.89289395181075	7.13168712960838	3.2418053256285	2.06919097097084	5.31407221822323	1.0732559085161	1.89205617396367	1.83785327749326	1.3101601670881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
54	9.19992917329656	2.16910895936971	1.19387967588525	1.30069435710444	0.34778457134553	2.03857473274859	1.042579646969	4.68442986098383	4.57701881377103	2.06365720903261	2.03345372440195	2.15028103218895	1.39420795582414	6.74922121484628	4.72099116872869	2.66455125779848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0144068397017022	0	0	0	0	0	0	0	0	0	0	0	
55	9.19994373578788	2.40178540235236	1.10628663003877	1.76718939977873	0.822534732794824	1.23712898157218	1.03358318224013	2.71727179813901	1.50895959729727	1.30172765911094	1.48635531103498	5.28467503677558	1.57225706740418	0.861130367769582	2.50530784486323	2.46726376657537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105146218409716	0	0	0	0	0	0	0	0	0	0	0	0.0278104704649094	
56	9.19996026079107	2.13715880854854	1.35113258070092	1.52384955522503	0.668823628890715	2.86852518699279	1.02187745156454	2.48037517603251	2.0878671566921	1.01163070911757	2.43122254558462	3.31670865859942	1.33400540901732	1.29012802290932	1.91791206325313	2.40867420123568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0118484584265445	0	0	0	0	0	0	0	
57	9.19996101905598	2.07909598564899	0.913464534378986	1.23996020020441	0.711847301664099	3.57043714508182	1.19729367222872	5.96776188304442	3.26817096990726	1.17381496635318	1.65325732773845	2.24762827561167	1.25881416181575	1.14062434671971	1.12466715116323	2.18668167195453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.096708753150881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
58	9.19996310693077	1.9500374105644	0.925008991727045	1.10703891564942	0.287083876137522	2.95040653218523	1.35030937813479	2.50253106267697	2.67850333390701	3.44402101780187	1.7958669768859	2.68501803673438	2.56461426368591	2.66121488866	2.40191960402203	1.87155503816047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10830993505642	0	0	0	0	0	0	0	
59	9.19997158447787	1.98697704679321	1.28677982365848	1.30080333563495	0.279515220374774	0.548421553231663	1.09485965029409	2.88600962792788	1.27854389987353	1.61521561714249	1.3011035216681	1.53094774598195	1.83426450203643	1.18542979674281	0.626909422905618	1.43437463435201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0358010676384622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
60	9.19998133300103	2.23465230352111	1.23717646897337	1.68638330543604	0.55191755474307	2.36755855134289	1.22505014101198	3.43493662917221	5.44244059026588	2.88856866861766	1.51357560872323	2.99081608648071	3.32074005208418	3.15481580162164	1.9265052535118	3.35467936489434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
61	9.19992415527467	2.00529180052956	1.13914689486204	1.36051078929379	0.542455867803291	1.64457207515334	1.22419512733267	7.58726741055859	2.93312970231819	4.22890738719447	1.72330295819631	3.72688698909021	2.16373579045204	3.08002285034284	1.38926986080407	2.09234420615815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62	9.19996363408789	2.07510129136693	1.38773166829809	1.56677688597647	0.183182349300829	2.02581031920208	1.26355451028061	2.47103491470747	3.086140938198	1.50661922957956	2.20664396996699	0.592331277677008	1.74184255693144	2.83131793159036	3.65884234829403	2.01756430659406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.408714136868668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
63	9.19994457820365	1.92938287349296	0.51993206312082	0.997406432917667	0.228756108877157	1.08103482052647	1.32722994621474	5.56671690931698	1.58330905954427	0.925145030913854	3.52193042166404	1.2610426087196	1.76181037431874	1.65520579887626	0.742192505028805	2.58077600507432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
64	9.19992274844122	1.81080782915413	1.03500699191177	1.17109807226786	0.708384780706395	0.421448425146635	1.28665270952721	1.39911268969334	0.964387968862004	0.861516483082504	1.98080401797518	1.10076899990695	0.818799307927411	0.931596018073282	0.666729946523483	1.49823226524955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.157837316312991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65	9.19999382941709	2.04351453382579	1.50170939671724	1.65726229521956	0.543847032803945	0.686408569575342	1.24045010654769	2.33092574883872	0.776962796342972	0.706361664642342	0.902947616068006	0.589832308559354	1.26789289876757	1.4592901974843	0.623355195558565	1.80355816390448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.245311400951913	0	0	0	0	0	0	
66	9.19994332669524	2.24182475805163	1.22605046665344	1.5920949953108	0.434903967944787	0.59819759801407	1.09480147188116	1.14222359690207	2.04538622931659	0.198124730174025	0.700945755278234	0.64360081752135	1.6509959351415	0.654380245982052	1.11114653042166	0.794078062080562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0938393363207981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148716447165112	0	0	0	0	0	0.287718932388707	0	0	0	0	0	0	
67	9.19991008603586	2.35631607221039	1.29437492030181	1.29966980855334	0.834046288972477	0.759938007174946	1.12633898388879	3.06816339758353	3.15382682644273	1.8491866112777	3.99775577973705	0.643812598662953	1.10629114253957	1.6777441684531	1.86598795654347	2.01616035835264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0363710406662278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0151677480817134	0	0	0	0	0	
68	9.19992430316141	2.21290409809735	1.1371316966519	1.3433716774542	0.801572362764206	4.12554348799511	1.10013144885104	4.05420178006958	7.2669530747034	1.43335068721758	2.01301973563949	1.81775204484237	1.63674493002569	1.73124397464332	2.66092993748643	2.09875381814267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0413952612331366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0794426818785639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
69	9.1999481115905	1.99005433767772	1.47076530111202	1.55754841977466	0.445628457217992	1.41245176350385	1.45203933390672	3.86421214994133	1.62323268509445	1.07872094433432	1.49025115189365	1.46483663007744	1.52883836712758	1.46483488738469	5.04157439367336	2.06795147247928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0866076188559021	0	0	0	0	0	0	0	0	0	0.228967729837617	0	0	0	0	0	0	
70	9.19996341390243	2.00265890983076	1.57583879063513	1.67524392313871	1.02566024797943	0.792331038005053	1.03820745140022	2.37002792683544	0.581929534628561	0.383665800585047	1.20821390351491	0.64671857274406	0.495818260291798	0.427741656574747	2.69767176744462	1.37739654834481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14273181778597	0	0	0.239938904558055	0	0	0	
71	9.19996330656255	2.06490309558339	1.54064900702286	1.74727934753888	0.681606913697286	0.819506894470774	1.18113151101046	1.66765426231344	0.715806606135232	0.899524793678686	1.31139304571268	1.09940250303713	1.36440434490708	1.20147414411337	0.819769326384322	1.46431759800431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117196151460635	0	0	0	0	0	0	
72	9.19995076275211	1.61886973196159	0.865054490582324	0.922889477491163	0.068910487081906	2.70782033575048	1.29787542609931	3.39212463974272	2.49519466658485	2.08837244747939	1.77075124679985	4.46781250524018	2.29501174810997	2.03464822338363	1.89405990418487	1.51553982659775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0530731139628608	0	0	0	0	0	0	0	0	0	0	0	0	
73	9.19998909068823	1.68025733259927	0.727035712334428	0.906721636521507	0.177284850137792	0.463691246971643	1.06576399282525	3.44395110250193	1.79013180653853	1.09882656596621	1.38783580988766	1.07013800987122	2.13138437414428	1.04155799330008	0.743465953763268	1.3193823444848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.156810971319055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
74	9.19990266065662	1.63256631472302	1.29173181989884	1.36598033464757	0.665885210786456	0.957598278701055	1.07940438650153	0.817465104599382	1.80032293448585	0.55430073512391	1.47500494374817	0.736613889206083	1.28247061309485	2.20106967316384	1.03543364525035	1.36191430554957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.223572706569602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
75	9.1999359664871	1.53077629515606	0.799983747987649	1.02408571093178	0.04131625770719	1.05261654970607	1.08280429964738	3.99484486306345	1.00625420392488	2.64719359917212	1.05852919279092	5.54503146078433	4.07754360095218	2.26146008596482	1.38767141682101	1.0684381375647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
76	9.19992649559175	1.46811467759045	0.752996585614785	0.99908492581949	0.0792681655390302	2.15315969887128	1.32215960762688	3.81412226475914	1.39601558804165	3.14426449314422	2.75860408951995	1.99388572357318	2.1558891666898	2.51451893152819	1.41980128541679	1.58043124411261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109876496534399	
77	9.19995310270628	1.85579965883199	1.19505004809321	1.3205673302235	0.22383462787557	2.56182436505518	1.36654467259764	2.75475858835343	2.12472683527301	2.29836898386437	2.47771867944269	4.97204964529895	2.71891519147239	1.92182844040264	4.92256988144371	2.49231555206947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0299956255777415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
78	9.19992497995664	1.86531382364163	1.31993724635071	1.44052702739569	0.430600588810493	2.29100367934193	1.12781459193467	2.39015736313586	1.71674499861697	1.41350188861595	0.919236530929165	1.62742230908783	1.75567425488747	1.57275354634682	2.67458706519195	2.15339084439386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.240825413871419	0	0	0	0	0	0	
79	9.19996392403504	1.64341149946583	1.07880572886276	1.09226085338748	0.524604096569761	4.24821499702949	0.984930456642169	2.05993611138379	1.25133598490788	0.338995732966112	0.883244276800833	0.955081973015337	1.52051824080556	1.91656094244279	0.618992676324248	0.777919732885817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199730047136937	0	0	0	0	0	0	
80	9.19998284443788	1.64942875345669	1.33116507144273	1.3842265792528	0.35763072625686	0.729511482145074	1.13354660162536	0.973365192012681	1.29260477907442	2.71458196925091	1.23275135487783	2.22172819812588	1.04935051230691	1.18108161888155	1.27276942026225	0.909342261868592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.357742498952614	0	0	0	0	0	0	
81	9.19995633120323	2.17635395858614	1.25724736654405	1.55088316217459	0.340703691952083	1.3647489178036	1.05623329538189	5.07440542604792	1.14600094869413	2.07935751001715	1.87977897622878	1.22969942279349	2.81503472961904	1.98602754974966	1.09915472602689	2.1777150740424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.337788059914769	0	0	0	
82	9.19996663179526	1.7983975291225	1.184653765817	1.28672856044144	0.452899123957072	1.05457763359181	1.00808116937209	1.23124048087491	0.954833640705223	2.00907923852062	0.756862610936779	1.6618736003681	1.29433455321735	1.84942786759931	1.92558575620053	1.42968304714425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
83	9.19997469972106	1.54253950368415	1.33398588093192	1.48588948216541	1.00200781948312	0.556322022055417	1.14947959429432	1.15224686871997	1.48243376260628	0.804987242567605	0.554794429796359	0.792145188900579	0.430790399119455	0.795675323856921	0.643569241442258	0.505600736186578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123701384277946	0	0	0.305036516044104	0	0	0	
