sample	height&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_bri:neo_mar:neo_oli:neo_pul	height&neo_bri:neo_oli:neo_pul	height&neo_oli:neo_pul	Ne&met_zeb	Ne&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	Ne&neo_bri:neo_mar:neo_oli:neo_pul	Ne&neo_mar	Ne&neo_bri:neo_oli:neo_pul	Ne&neo_bri	Ne&neo_oli:neo_pul	Ne&neo_oli	Ne&neo_pul	Ne&neo_gra	Ne&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&met_zeb&neo_bri	mig&met_zeb&neo_gra	mig&met_zeb&neo_mar	mig&met_zeb&neo_oli	mig&met_zeb&neo_pul	mig&met_zeb&neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_mar:neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul&met_zeb	mig&neo_bri:neo_mar:neo_oli:neo_pul&met_zeb	mig&neo_bri:neo_mar:neo_oli:neo_pul&neo_gra	mig&neo_mar&met_zeb	mig&neo_mar&neo_bri	mig&neo_mar&neo_gra	mig&neo_mar&neo_oli	mig&neo_mar&neo_pul	mig&neo_mar&neo_oli:neo_pul	mig&neo_mar&neo_bri:neo_oli:neo_pul	mig&neo_bri:neo_oli:neo_pul&met_zeb	mig&neo_bri:neo_oli:neo_pul&neo_gra	mig&neo_bri:neo_oli:neo_pul&neo_mar	mig&neo_bri&met_zeb	mig&neo_bri&neo_gra	mig&neo_bri&neo_mar	mig&neo_bri&neo_oli	mig&neo_bri&neo_pul	mig&neo_bri&neo_oli:neo_pul	mig&neo_oli:neo_pul&met_zeb	mig&neo_oli:neo_pul&neo_bri	mig&neo_oli:neo_pul&neo_gra	mig&neo_oli:neo_pul&neo_mar	mig&neo_oli&met_zeb	mig&neo_oli&neo_bri	mig&neo_oli&neo_gra	mig&neo_oli&neo_mar	mig&neo_oli&neo_pul	mig&neo_pul&met_zeb	mig&neo_pul&neo_bri	mig&neo_pul&neo_gra	mig&neo_pul&neo_mar	mig&neo_pul&neo_oli	mig&neo_gra&met_zeb	mig&neo_gra&neo_bri	mig&neo_gra&neo_mar	mig&neo_gra&neo_oli	mig&neo_gra&neo_pul	mig&neo_gra&neo_oli:neo_pul	mig&neo_gra&neo_bri:neo_oli:neo_pul	mig&neo_gra&neo_bri:neo_mar:neo_oli:neo_pul	
431	9.19990917654235	2.02692310306297	1.56995529708353	1.07684934739751	0.307708330516613	1.95636393110336	0.979261330738537	4.87543512408508	0.957145390865324	1.25869783842845	1.03509001468596	1.05359007616394	1.15314793331795	1.62044318277114	2.33104952731254	1.69532472529025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.224060572760881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
432	9.19996234556068	1.98100973137141	1.68028496474557	0.631951454588244	0.198867583729009	2.23414898681489	1.20437008493069	1.76479344650036	1.5642233180348	3.50520376675071	1.14427857996283	1.51594752634232	1.63805976531729	1.72835516927968	1.76425926783493	2.06966881181879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
433	9.19991762061721	1.90330638542847	1.77989662744014	1.33154729432588	0.0341035193222896	1.00174465471058	1.12684217678051	1.10662596606566	0.967217961395313	1.22825165577918	1.87843823670232	2.04384122228585	2.23217074461187	2.16984800136908	1.20055037968359	1.21285329754548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
434	9.1999830800558	1.70641015304009	1.62789483620865	1.11785010955077	0.559583007030025	1.27950242187263	1.31505839783962	1.14837589111812	1.37841171981111	2.35215213979331	1.25439328055588	0.994508608610103	1.15925602856493	3.98915120927213	2.59108860844972	1.33927775984143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
435	9.19999150820046	1.8408438584043	1.74665672641548	1.04418135773813	0.607107402592558	1.45288718517502	1.06330904158895	1.41088186391818	1.2136901387844	1.87300803456516	0.53066930760749	1.53847498633731	1.38481443036931	0.59905319631636	1.75315111902298	1.24837715081087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0442156615235729	0	0	0	0	0	0	
436	9.19999326234651	2.02672584720338	1.85282045407246	1.37257648293799	0.129424273214142	0.887591432686738	1.17558426574038	1.01477524876602	0.990951924120028	1.50130848703106	2.61337167276283	1.39955429671099	0.954753970345785	0.792054447628268	1.8792500982034	2.10523355462192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023578824821158	0	0	0.0786689512377738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
437	9.19993876528172	1.63802432273869	1.56466475600559	0.989048872008607	0.686624123712432	0.356822017600935	0.908941081215464	1.99214056130756	0.344219355077287	1.10928564477043	0.772410753489646	0.712805620497843	0.48474351357343	0.582735853230168	0.360415880416691	0.882642928821647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.159964867807036	0	0	0	0	0	0	0	0	0	0.0547681868672383	0	0	0	0	0	0	0	0	
438	9.19998280794019	2.02548454726952	1.80715316530519	1.02176392901954	0.164997395742911	1.62424106107279	1.04358645123714	1.99364063976215	3.03536792445575	3.70982223323063	1.60311407431261	1.96173564143008	1.35582367466731	3.03733496278236	1.01042229097297	2.1716644610536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0119030980645673	0	0	0.000230253606116914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
439	9.19998085065268	1.99762696584903	1.98549426495474	0.708001976576839	0.368253398732542	1.26153676911837	0.936121662078592	1.30198777687689	0.808398558487423	2.2095861184313	1.0517558787873	0.695737736776739	1.1910521839574	1.95306333718596	1.73522873874607	1.47493339650833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.150135795660196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
440	9.19997719704306	1.77104072331786	1.76429548624907	1.21673070634542	0.977919089606822	0.996639732527575	1.17290231634258	1.53495819770896	0.620173939484391	1.57996056095502	1.25582920957614	0.96504303918557	0.703075629239938	0.492113940200628	2.58298702971889	1.56000120725215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283132530910071	0	0	0	0	0	0	0	0	0	0	0	0	0	
441	9.19994609490752	1.86303856003754	1.5438890734265	1.22598973328229	0.286883982757793	1.0352127693876	1.32074327557173	2.93619784335135	2.37674551598338	1.66051438252965	2.06351980027865	1.28124390669515	2.50612837944703	0.941071605310683	0.932836691772074	2.33618307603738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
442	9.19997473445727	1.76024640381997	1.63544089291648	1.14737000529309	0.401248506401038	1.6991598028988	0.943468969693959	1.99360004988973	3.12309598006374	1.79640432718875	0.841269570806948	1.81083189175171	2.67104840916178	1.30204167390134	3.68666657722334	1.18230315021162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
443	9.19990024376992	1.98392818630249	1.88698907523133	1.01836403727308	0.255661629680247	1.49572132415967	1.27222993465066	3.40304123454887	2.93660774044647	1.79980062164628	1.94727844669727	3.64184575332068	2.98880628385953	4.28651048356289	1.72990255254268	1.52285845923826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0164648821696221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.370841560961308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
444	9.19998758046207	1.9835313930605	1.97502049205344	1.22314650381273	0.623968681472933	3.15412201089574	1.32543953499888	1.42621788387333	2.20024728897653	1.80063086039679	1.87528885856492	2.21928597274241	5.55055927542068	1.90875072315428	3.72052576190862	2.33458836732307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
445	9.1999308014391	2.31837900323394	2.04965018453131	1.52521137781538	0.00690002734496559	0.803072589706787	1.15773928446665	3.02671436346261	3.51350804338592	2.04612629211821	6.8730081262506	3.62090048279675	2.57982541899761	9.58909814402015	4.56003860118026	4.0211251912361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.52719103119456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
446	9.1999067242592	2.12259819403409	1.81385753048759	1.34500691529178	0.326329922761805	1.68371252513818	1.04575954640368	3.25367930954136	1.65312265342503	1.29812529765628	1.3531552044199	2.449449282799	1.91587754647746	2.16814796758947	1.03408479526496	1.89745719082107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
447	9.19997076825397	1.50650799406166	1.38189142205196	1.20476192949602	0.43133992048587	2.40360626210719	1.15160923682031	1.47008999368969	1.93269240579665	1.11281110518019	0.539102816692018	1.2674720454082	2.39290368241998	1.8302777378944	1.71062558687471	0.519921789068957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
448	9.19993713359336	1.54927161919539	1.39524634686422	0.883365625650443	0.56832257919725	0.336013869149038	0.877263842656559	2.17946816478944	0.238440109063528	1.56874978031095	0.966272753647121	0.830389215574337	0.871951155262504	1.27759449048481	1.57579601120909	0.500960007777455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
449	9.19998714152711	1.96614423662745	1.81520030397576	1.13341225266928	0.466962061968562	1.22812329132999	1.0838825291715	1.40009469127192	2.06019974905257	1.71467098792412	0.591075723342028	1.39332796176335	1.43989920289422	1.21355879146741	0.618418885643023	2.07881975524919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0520588115553569	0	0	0	0	0	0	0	0	0	0	0	0.122684018214703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
450	9.19992891895553	1.80700910735814	1.42424591094675	1.18769396698144	0.544864663603854	1.21774201347116	1.12613238873505	3.45224569856869	1.47782002803513	0.962938391886507	1.23865706127656	0.95769459164062	1.96753767081858	1.94195657749987	2.11918864140496	1.23778419279708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
451	9.199953521657	1.88610344620327	1.62187626263673	0.940014456498218	0.748284165320047	0.672392414813392	1.00153586989517	1.18309521745055	1.44453878519587	1.66243526140842	2.18218630713409	0.522185859738084	2.55482185430506	0.491242479753071	1.06735974270121	0.954141369898766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
452	9.19996759412559	1.96418033740017	1.89062019938817	1.25686215078625	0.655996834942585	1.2915702525182	1.09577991507478	2.60346338723564	1.62433213497162	1.14113460062238	2.20263346337662	2.19879677425951	2.15992277864298	3.15782982808233	2.6050956049989	2.23527093994101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
453	9.19994655683188	2.10650120732207	1.90146181757202	1.15058614758551	0.222012188879404	2.85017659362153	1.29453239225183	1.62503520374521	1.34527792886987	3.55767711969104	4.1734676507686	1.81269205003118	3.86807886544765	2.8792732992275	0.809075173840923	2.8197464732805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
454	9.19993809598321	2.15685930015818	2.11026556661591	1.7105331452135	0.777776470635646	1.16580623249443	1.13208728142862	1.34059624602314	0.683546710437955	1.51485155445271	0.763700635361141	1.51523075427986	1.72653671359257	1.57892861825401	0.92261820194617	2.17736676188556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.183514529685827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
455	9.19995513668773	1.56282514779792	1.53784715286845	1.36749426897071	0.239530157430088	1.74635539456269	1.16877188158957	2.19228148591791	1.68038225899792	1.21560818629707	0.82335073888921	1.16353475108653	1.63240345828366	1.06792716775946	0.841932598678774	0.67040875248698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
456	9.19996880919128	1.85058705840862	1.81047949092195	1.31531251070353	0.289149330535995	1.78685444259736	1.33120784029541	1.64153962810797	0.998691699311391	1.84361556854417	3.50097621981116	1.8982833633015	2.94863821066459	4.81359849720558	1.51903650386923	1.62940919524841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
457	9.19995579549917	1.70656276411947	1.69685851594362	1.14205285377154	0.344153963229904	1.5502253348339	1.10925207118234	1.33856813741015	1.0811841160145	3.16201292488887	1.2390039033847	1.66064745721969	3.20723543139843	6.50748558240684	1.33663028667752	1.58962846599944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
458	9.19993677547544	1.83724262442377	1.76625478478402	1.10167168880952	0.666390859677902	1.64498866009894	1.47874567207828	2.46669547524932	1.82979457363857	1.83324932823017	2.04995898713352	0.932706672943521	4.51994584741141	1.4245859401018	2.38886178485649	1.73540270513173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
459	9.19999671973504	1.70636883433515	1.40374897843785	1.21068931948849	0.286761840271793	0.842486235871726	1.13995676417497	5.18842942290994	0.709211087427306	1.42158374530994	2.38403603786647	2.43521422133562	1.10148887126205	1.36532919081319	1.78227935165677	1.58611701642868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112242990116738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
460	9.19993163647574	1.49936479244936	1.46651366117961	1.17713169804721	0.474468651668744	1.93224109882282	1.15528581554924	4.60842137117218	1.58525823212137	0.829721187488942	1.22447527927836	1.77270197508024	0.956285381521101	1.93883980115563	1.50329340589103	1.03899496949886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
461	9.19998040060314	1.41835552756723	1.3970109291165	0.820175869760999	0.256217597360269	3.79540120699995	1.11392582858196	2.16489219289745	2.59784008225057	2.3814501234953	2.65592347350133	1.65396196517422	1.0538234360244	2.91397749767013	3.16912484326334	1.07010498957108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
462	9.19999786293011	2.12303356671419	1.75133607552142	1.34378584837386	0.130255534188517	1.48809243615175	1.11378049830143	2.8030877136057	1.80542919270098	1.05263930266025	0.558661841543686	1.32670636421698	0.584420662871546	0.880153557622848	1.13597253457842	1.42659711736032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.561615341617402	0	0	0	0	0	0	0	0	0	0.16234693087584	0	0	0	0	
463	9.19991455857609	1.70503998787195	1.59939648052222	1.38325166204283	0.342565182142723	1.00714397902753	1.36049035608693	1.20654759937139	1.22124669830947	1.7999297680038	0.785639654929087	1.50966987409656	1.77302364152801	1.48236888486319	0.998917571029707	1.43477456596268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0385821813879119	0	0	0	0.0360459998692166	0	0	0	0	0.546334068277277	0	0	0	0	0	0	0	0	0	0	0	
464	9.19994413680458	1.82393815133301	1.80355061798243	0.931659662582574	0.265830146322644	3.33525403313573	1.34508277474333	0.686235029151546	0.583267964358264	1.96210402539724	1.97126428783328	1.81064006991484	2.01624642552913	2.39359461363412	1.51732671059712	1.58816586709445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0598904935525984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
465	9.19993507209963	1.82299300675001	1.56525298231958	1.24515755671673	0.511551319701232	1.45041952578318	1.06488278860722	2.34607373008145	2.06767205776526	0.881506428586114	0.861063157360189	1.32103777880937	1.10681911915861	1.44080503827988	1.77410574342638	1.14882815958997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
466	9.1999301612999	1.72744631243525	1.49147300480525	0.930067852414283	0.545716053198979	4.96368804942377	1.2704435807538	2.43423572581333	4.2187340788001	2.3893125973381	2.74962851781674	1.30183148909377	1.85016266472982	1.56011464179874	1.76118462898184	1.674272964012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
467	9.19997812079229	1.6474394093423	1.60259781794076	1.46876664269689	0.456618202937765	0.771277264683551	1.39659130072354	0.940166048662416	0.406633051029765	0.977968438292562	4.6653963530857	1.9077291650943	1.74636902748105	3.42837408156132	2.21731546955411	1.63806225892601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055397896962448	0	0	0	0	0	0	0	0	
468	9.19992678212148	1.85639680692052	1.75187117823111	1.01604711276673	0.0129261762513525	1.82715578160588	0.947873616508033	1.95063749006996	1.49383227943248	2.25619647563116	1.05783423048731	4.00697937981567	1.38801346664238	0.756450557076976	2.04958352919078	1.25922506912211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.43689005936679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
469	9.19998952883175	1.64709436473398	1.62336196185522	1.28855927889221	0.401955335020976	2.36680635870492	1.03573292254626	2.0216274989379	0.954532220529438	1.42608828959024	0.95524351832747	1.70344970182819	1.09994640448286	0.894897544843671	0.775293099997162	0.990271083007293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.207465375135586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
470	9.19995084829041	1.82711199366454	1.55764027237822	1.06060823356751	0.307049892343098	1.68779938105935	0.924917419183153	1.77405003541488	1.42509998391129	1.34740118025511	1.65356878059279	1.34373795611209	1.15979088326413	4.9223053742021	3.35172119934704	1.24885457188115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0326272103926113	0	0	
471	9.19995734762477	1.8674512661416	1.62073378643822	1.11523798832297	0.768799707161728	2.1836348146426	1.32268433421393	3.33028947085139	1.71137060778114	1.39004959406336	2.00091441630946	0.659804520929921	1.21462998486506	1.65729548566513	0.989402986630513	2.16519470580932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
472	9.19990340111318	1.59381002136011	1.4588426314405	0.999681372898403	0.598967966674944	2.99018828960805	1.36713877712238	2.35161052440697	0.72928008418769	2.36463303314929	2.08606658057421	1.51135649968546	2.8713712702915	2.93029962705186	5.36499677323428	2.07055938677725	0	0	0	0	0	0	0	0	0	0	0	0.0885879713810201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
473	9.19998659559439	1.99748346215571	1.86632969812969	1.28980333363358	0.145988158239592	2.03860624878548	1.20248438126205	2.42302590083771	3.15071728756273	1.65291501837475	4.03827639774736	1.74328410117227	1.28548771483353	1.97188605387512	0.926166073034507	1.9201205657266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.553587478577894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
474	9.19993867910693	2.07836418014107	1.93887383482085	1.32884084782773	0.451664165111467	2.91692609437347	1.1865938119843	0.927329959862793	2.88056659575559	1.9441161131118	2.04610209644624	1.85620000286042	2.32057624225542	0.718472650939871	1.23926929732725	2.43114184440711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00339028351119583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
475	9.19996300586556	1.91845507354367	1.69371759672085	1.33581247075381	0.16789031496052	1.20031714575894	0.885699980558083	3.39987560544064	4.34784679178251	0.878890457811407	0.421921323825156	1.41216887152839	1.44825805691264	2.60367594164157	1.46896265839427	0.802319818521399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.311478409316564	0	0	0	0	0	0	0	0	0	0	0	
476	9.19990315332186	1.81794943413671	1.72123807792298	1.21011317315434	0.467124882714585	2.15596713511607	1.16807521662277	6.25772932783782	3.13622768556472	1.38283708714802	3.71517250174349	2.44510309320903	1.75982146195241	2.65735373311909	1.16376677510841	2.04131765547286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
477	9.19992235220105	3.12384932022115	1.50587853449354	1.33364665494097	0.836547161228789	0.685019426721655	0.745422102752935	2.28689375093884	1.54494024117763	1.03605266942854	0.73789237951354	0.819959830463317	1.12470943838689	1.00345883726336	0.196538211389332	1.34873654268075	0	0	0	0	0	0	0	0	0	0	0	0.17642226280444	0	0	0.0561500410718776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00960165461513448	0	0	0	0	0	0	0	0	0	0	0	0	0	
478	9.19993982521971	2.64884732131978	1.56236350742977	1.05543888596819	0.338383742833906	2.62007475998696	0.777863973161506	2.62692769100212	1.00002313831682	1.44222129485876	1.09762657608305	1.67808014996275	2.09165283007903	2.09028679746792	0.714727537403152	1.53220351925907	0	0	0	0	0	0	0	0	0	0	0	0.326381750726903	0	0	0.0411805455959154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
479	9.19994913771123	1.71281733712844	1.56461027739601	1.2495275148756	0.113781744014428	1.42481932237373	1.28750973904356	1.75617434794111	2.49209657370359	1.59768145562918	1.86797401384835	2.61722982765421	0.861431303535125	2.14977991127768	0.859512971991149	1.20139980050412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21712211547666	0	0	0	0	0	0	0	0	
480	9.19996024635303	1.9412869235728	1.87727617691186	1.4281225504556	0.265787544724426	1.77234433735853	1.33227744071388	0.969775440094381	1.04246818296987	1.74091010315214	1.57824314097762	2.4655675880207	1.70656296596219	2.02142797743865	3.7035944981552	1.75192866296873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
481	9.19994898559583	1.70601601306239	1.70150300417844	1.09078839484686	0.640182038823863	3.21506790638547	1.26085741359549	1.07562618925319	3.00958478818275	3.23860406941134	2.93237151422846	1.27379819317261	2.35279394048203	2.56995541268755	2.03827493463318	1.41069630633841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
482	9.19997971769673	1.71261567000126	1.63864521946045	1.34221860438977	0.813584413694862	0.767192448036004	1.17211880803037	3.65159333469095	2.01630956303661	1.03873249969554	1.32450534024795	1.47815907731513	0.968334022716147	1.48921070861582	4.79636491567006	1.39564985676717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212340561244164	0	0	0	0	0	0	0	0	0	
483	9.19997697622921	1.57744753245095	1.56872966590667	0.983296646285731	0.750559817557044	0.6804065744042	1.11049646536958	0.955406619938518	0.374476640900484	1.72823181734799	0.605966474285567	0.335094411000023	0.95798142373169	0.935394355871844	1.14518907461083	0.864619810932344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0254513701603276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
