sample	height&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_bri:neo_gra:neo_mar	height&neo_bri:neo_gra	height&neo_oli:neo_pul	Ne&met_zeb	Ne&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	Ne&neo_bri:neo_gra:neo_mar	Ne&neo_bri:neo_gra	Ne&neo_bri	Ne&neo_gra	Ne&neo_mar	Ne&neo_oli:neo_pul	Ne&neo_pul	Ne&neo_oli	Ne&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&met_zeb&neo_bri	mig&met_zeb&neo_gra	mig&met_zeb&neo_mar	mig&met_zeb&neo_oli	mig&met_zeb&neo_pul	mig&met_zeb&neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_gra	mig&met_zeb&neo_bri:neo_gra:neo_mar	mig&met_zeb&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul&met_zeb	mig&neo_bri:neo_gra:neo_mar&met_zeb	mig&neo_bri:neo_gra:neo_mar&neo_oli:neo_pul	mig&neo_bri:neo_gra&met_zeb	mig&neo_bri:neo_gra&neo_mar	mig&neo_bri:neo_gra&neo_oli:neo_pul	mig&neo_bri&met_zeb	mig&neo_bri&neo_gra	mig&neo_bri&neo_mar	mig&neo_bri&neo_oli	mig&neo_bri&neo_pul	mig&neo_bri&neo_oli:neo_pul	mig&neo_gra&met_zeb	mig&neo_gra&neo_bri	mig&neo_gra&neo_mar	mig&neo_gra&neo_oli	mig&neo_gra&neo_pul	mig&neo_gra&neo_oli:neo_pul	mig&neo_mar&met_zeb	mig&neo_mar&neo_bri	mig&neo_mar&neo_gra	mig&neo_mar&neo_oli	mig&neo_mar&neo_pul	mig&neo_mar&neo_oli:neo_pul	mig&neo_mar&neo_bri:neo_gra	mig&neo_oli:neo_pul&met_zeb	mig&neo_oli:neo_pul&neo_bri	mig&neo_oli:neo_pul&neo_gra	mig&neo_oli:neo_pul&neo_mar	mig&neo_oli:neo_pul&neo_bri:neo_gra	mig&neo_oli:neo_pul&neo_bri:neo_gra:neo_mar	mig&neo_pul&met_zeb	mig&neo_pul&neo_bri	mig&neo_pul&neo_gra	mig&neo_pul&neo_mar	mig&neo_pul&neo_oli	mig&neo_oli&met_zeb	mig&neo_oli&neo_bri	mig&neo_oli&neo_gra	mig&neo_oli&neo_mar	mig&neo_oli&neo_pul	
191	9.19992677806861	2.20651003626031	1.87139404152175	1.80502523283554	1.08194088354015	2.97824317462274	1.26619916855634	2.60472165974164	0.443845382247309	0.506536384756348	1.16373228192413	1.89242540327356	1.16186460387489	2.68699682150716	1.62917192540547	2.01810788331231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.299030735875386	0	0	0	0	0	0	0	0	
192	9.19995725766883	1.8134296747345	1.59820643264053	0.911505815424279	0.521335074482939	2.36468214168764	1.03357860666652	2.20592097419188	1.75983492179613	1.22718756297871	2.577334295046	1.81472587718928	1.27067400923461	0.451044296655333	1.23843767561779	0.820721989429771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.495763071135458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.277950212525388	0	
193	9.19996715612435	1.77296507404097	1.72243124165497	1.45958172774632	0.691016358969577	0.634048883407468	0.839556950995835	0.525530095807215	0.833597093629701	1.03445936057478	0.950504112858826	0.485372077379791	0.865178154439307	0.604455590709311	0.734793248212357	0.437149012653903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0413810053370075	0	0	0.633919470787486	0	0	0	0	0	0	0	0	0	0	0.0375442677927702	0	0	0	0	0	0	0.000445417698743337	0	0.868154021784167	0	0	0	0	0	0	0	0	0	0	
194	9.19999080251962	1.92295658056037	1.89478835876897	1.44185368838181	1.03301601531638	0.433112961756696	1.04191049981348	0.990978063190089	2.26715714132411	0.486314912607937	2.35876249731874	2.22558218077448	0.956186489819644	0.627172188243497	0.672146573289377	1.17111107195253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127024218103356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
195	9.19991579315771	1.89779094699745	1.8326912055249	0.956359559652407	0.441966500266706	1.81952380835286	0.974994812393254	1.86151640259602	3.53551536183644	0.666719304186948	1.07722075595698	0.503061244113217	1.00193800727376	2.25578091297962	0.829705415968236	1.40390886579114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77602640818083	0	0.391767929180351	0	0	0	0	0	0	0	0	
196	9.19993218165843	2.25402503995554	1.97635737711991	1.90301150558482	0.983904988199123	0.565295117611825	0.963941393869494	2.16490013749161	1.02193361327961	0.579505961197474	0.816049443139028	1.00263678802187	0.913215913940144	0.445678390719245	0.380354438050968	0.875005571828185	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39636559989514	0	0	0	0	0	0.176719688057043	0	0	0.0079580222884183	0	0	0.0364291126535281	0	0	0	0	0	0	0	0	0	0	0.0234415163422968	0	0	0	0	0	0	0	0	0	0	0	0.120599134998197	0	
197	9.19999503838118	2.0909674875167	1.56014871564233	1.34627421780816	0.928574189876803	1.66012887595868	0.967354498335484	3.52725359348644	0.932673979350757	0.919586201952628	0.547318621868541	0.538702383635532	0.752400983832559	0.525459672982501	1.02101273054569	1.18986609773319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.252345164058711	0	0	0	0	0	0	0	0	0	0.00739355237393789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103368353026642	0	
198	9.19990805861256	1.753188156921	1.74244997962805	1.65826116303075	0.571510799477834	0.74476956884516	1.0123337075236	0.49607627809794	1.33513964741168	2.69372353134156	0.436558794797256	0.490831282746596	1.44366748925189	0.353883573026704	0.9222313037243	1.08825240318816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.506734840917637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0740909574835491	0	
199	9.19999976806728	1.6494260956254	1.47787760729053	1.4216186071738	1.10693546158449	1.6030558672549	0.990728408170169	1.2134020341911	0.682204187850441	1.24713522759684	0.413967498239431	0.939782494076874	0.700853878284141	0.482660190527116	0.411009385018518	0.578482649008885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.182694522674682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
200	9.19992165253616	1.75967767474964	1.700761529679	1.51240154813234	0.631222491496827	0.244697354551175	1.02398313590475	1.49552656081184	0.737046594763231	2.33503558196363	1.08963948137441	2.87592496882843	1.21741969132979	0.86934638371296	0.796676823229954	0.757895384930939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.248023436676547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
201	9.19999048092228	2.48525570725766	0.995718218204627	0.965002664828324	0.842131564097294	0.691674871837044	0.741015600935826	1.95846304108897	0.754482512316686	1.2625830738552	1.00537909778616	1.2786127755958	0.768916848093604	0.46155632656675	1.00646619187239	0.659646899508097	0	0	0	0	0	0	0	0	0	0	0	0.315929885088882	0	0	0	0	0	0	0	0.291960896874172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125937035828432	0	0	
202	9.19994934574169	2.08615718966964	1.37221958326228	1.18964977133328	1.04513317502216	0.362825413362411	0.790804310455254	0.949510739621612	1.11662722164701	0.927145964753471	0.9260443492456	0.403560458174987	0.447673683719047	1.93492528526434	0.561221503767293	0.344974503738787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38309196773624	0	0	0	0	0.110140952003374	0	0	0	0	0	0	0	0	0	0	0	0.00524127631038971	0	0	0	0	0	0	0	0	0	0	0	0.0339798449976232	0	0	0	0	0.120487612567485	0	
203	9.19998080505733	1.91234492708185	1.58884551742803	1.48551120657692	0.805768687550384	0.595236877764695	1.01358787646863	1.50903711420863	1.65195949265975	1.17324135246971	0.780903352953827	0.474005331459295	0.885403324739477	0.594878123397206	1.19317545622244	0.759639190590542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.424206866010548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129458619700721	0	
204	9.19991056579906	1.83513982818177	1.09406643358302	1.08100028036873	0.778985083392812	0.990573808926621	0.874336721318369	2.5797153720745	0.859223127774048	1.97847625068977	0.856733333868895	0.843869199032001	1.06198537306868	1.03184978243049	1.09322358655044	0.635296698879987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.379735110086431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.172807606509912	0	
205	9.19990906161773	1.54538647337007	1.35699484668027	1.19665275520565	0.641165437387806	0.70274628870155	1.22901632613341	0.715027632924261	1.14204787576875	0.625710885704948	0.670193067038895	0.614408110443887	0.464499055724266	0.728505937946336	1.06304379506168	0.49005261716115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.440435679762837	0	0	0	0	0	0.048817959457163	0.0823532844470499	0	
